ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001714585-26-000006	/s/ Matthew R. St. Louis, Attorney-in-Fact for Paul A. Stellato (power of attorney previously filed)	27-FEB-2026
0000058492-26-000134	/s/ Stanley Scott Luton, attorney-in-fact	27-FEB-2026
0001290951-26-000004	/s/ Sarita B. Malakar, Attorney-in-Fact	27-FEB-2026
0001192482-26-000093	/s/ David L. Tomlinson as attorney-in-fact for David McConnell	27-FEB-2026
0001256086-26-000001	Michael Carrieri	27-FEB-2026
0001192482-26-000092	/s/ David L. Tomlinson as attorney-in-fact for Joel Smejkal	27-FEB-2026
0001140536-26-000026	/s/ Kristy D. Banas by Gary Pang, Attorney-in-Fact (power of attorney previously filed)	27-FEB-2026
0001192482-26-000091	/s/ David L. Tomlinson as attorney-in-fact for Marc Zandman	27-FEB-2026
0001104659-26-021536	/s/ Stephen S. Sypherd, Attorney-in-Fact	27-FEB-2026
0001610717-26-000074	/s/ Randy Wu, as Attorney-in-Fact for Sarah A. Teichmann	27-FEB-2026
0001104659-26-021535	/s/ Richard Rew	27-FEB-2026
0001104659-26-021533	/s/ Christopher K. Sadeghian, Attorney-in-Fact	27-FEB-2026
0001754067-26-000004	/s/ Barbara G. McClung, as attorney-in-fact	27-FEB-2026
0001628280-26-012784	/s/ Kaylene Lahn Attorney in Fact for Donald Hinson	27-FEB-2026
0000024741-26-000135	Melissa J. Gambol, Power of Attorney	27-FEB-2026
0001193125-26-082489	/s/ Preston B. Ray, attorney-in-fact	27-FEB-2026
0001193125-26-082488	/s/ Preston B. Ray, as attorney-in-fact	27-FEB-2026
0001193125-26-082485	/s/ Preston B. Ray, attorney-in-fact	27-FEB-2026
0001193125-26-082481	/s/ Preston B. Ray, attorney-in-fact	27-FEB-2026
0001193125-26-082480	/s/ Preston B. Ray, attorney-in-fact	27-FEB-2026
0000058492-26-000133	/s/ Stanley Scott Luton, attorney-in-fact	27-FEB-2026
0001433660-26-000042	/s/ Stephanie J. Pacitti, attorney-in-fact	27-FEB-2026
0001733998-26-000016	Molly J. Wilcox, Attorney-in-Fact	27-FEB-2026
0000775158-26-000072	Ignacio A. Cortina, for John S. Verich	27-FEB-2026
0000058492-26-000132	/s/ Stanley Scott Luton, attorney-in-fact	27-FEB-2026
0001433660-26-000040	/s/ Stephanie J. Pacitti, attorney-in-fact	27-FEB-2026
0002065797-26-000002	/s/ Allan M Matyger, Jr by Michael Griffe, Attorney-in-Fact	27-FEB-2026
0001628280-26-012773	/s/Kaylene Lahn Attorney in Fact for William Glasby	27-FEB-2026
0002034144-26-000002	/s/ David Burg by Michael Griffe, Attorney-in-Fact	27-FEB-2026
0002033915-26-000002	/s/ Jamie P. Hopkins by Michael Griffe, Attorney-in-Fact	27-FEB-2026
0000058492-26-000131	/s/ Stanley Scott Luton, attorney-in-fact	27-FEB-2026
0001433660-26-000038	/s/ Stephanie J. Pacitti, attorney-in-fact	27-FEB-2026
0001193125-26-082436	Sharon Houle Randall, Attorney In Fact	27-FEB-2026
0001928757-26-000002	/s/ Christine E. Davis by Michael Griffe, Attorney-in-Fact	27-FEB-2026
0001928413-26-000009	/s/ Shari Kruzinski by Michael Griffe, as Attorney-in-Fact	27-FEB-2026
0001380904-26-000002	/s/ Rodger Levenson by Michael Griffe as Attorney-in-Fact	27-FEB-2026
0001628280-26-012766	/s/ Kaylene Lahn Attorney in Fact for Tony Chalfant	27-FEB-2026
0001193125-26-082428	Sharon Houle Randall, Attorney In Fact	27-FEB-2026
0002051553-26-000007	/s/ James J Wechsler III by Michael Griffe, as Attorney-in-Fact	27-FEB-2026
0000058492-26-000130	/s/ Stanley Scott Luton, attorney-in-fact	27-FEB-2026
0001075511-26-000004	/s/ Arthur J Bacci by Michael Griffe, as Attorney-in-Fact	27-FEB-2026
0001739974-26-000002	/s/ Lisa M. Brubaker by Michael Griffe, Attorney-in-Fact	27-FEB-2026
0001193125-26-082420	Sharon Houle Randall, Attorney In Fact	27-FEB-2026
0001433660-26-000036	/s/ Stephanie J. Pacitti, attorney-in-fact	27-FEB-2026
0000058492-26-000129	/s/ Stanley Scott Luton, attorney-in-fact	27-FEB-2026
0001193125-26-082411	Sharon Houle Randall, Attorney In Fact	27-FEB-2026
0001792263-26-000002	s/Darcy J. Benjamin, Attorney-in-Fact	27-FEB-2026
0001193125-26-082399	Sharon Houle Randall, Attorney In Fact	27-FEB-2026
0001433660-26-000034	/s/ Stephanie J. Pacitti, attorney-in-fact	27-FEB-2026
0000058492-26-000128	/s/ Stanley Scott Luton, attorney-in-fact	27-FEB-2026
0001193125-26-082394	Sharon Houle Randall, Attorney In Fact	27-FEB-2026
0001193125-26-082386	Sharon Houle Randall, Attorney In Fact	27-FEB-2026
0001628280-26-012758	/s/Kaylene Lahn Attorney in Fact for Matthew Ray	27-FEB-2026
0001433660-26-000032	/s/ Stephanie J. Pacitti, attorney-in-fact	27-FEB-2026
0001193125-26-082359	/s/ Gladys Chang as Attorney-in-Fact	27-FEB-2026
0001628280-26-012755	/s/Kaylene Lahn Attorney in Fact for Amy Curran	27-FEB-2026
0001851105-26-000001	/s/ Candy F. Barkley, Attorney-in-Fact	27-FEB-2026
0001727004-26-000006	/s/ Melinda S Kilburn for Tracy E Watkins, 3/18/25, Attorney-in-Fact	27-FEB-2026
0001674175-26-000004	/s/ Roger A. Brown	26-FEB-2026
0002056184-26-000004	/s/ Dawn Shannon Chapel	26-FEB-2026
0001519774-26-000002	/s/ Teresa C Cracas	26-FEB-2026
0001811728-26-000004	/s/ Angela O Delaney	26-FEB-2026
0001628280-26-012750	/s/ Kaylene Lahn Attorney in Fact for Nicholas M Bley	27-FEB-2026
0001193125-26-082316	/s/ John B. Moriarty, Jr., J.D., Attorney-in-Fact	27-FEB-2026
0002110299-26-000006	/s/ Luyang Fu	26-FEB-2026
0001706644-26-000002	/s/ Sean M. Givler	26-FEB-2026
0002023036-26-000004	/s/ Thomas C Hogan	26-FEB-2026
0001629111-26-000006	/s/ Melinda S Kilburn for Stan R Dunsmore, 3/18/25, Attorney-in-Fact	27-FEB-2026
0001184041-26-000002	/s/ Steven J Johnston	26-FEB-2026
0001193125-26-082313	/s/ Jason Eastburn by Power of Attorney for Rhonda R. Buseman	27-FEB-2026
0001141268-26-000002	/s/ John S Kellington	26-FEB-2026
0001193125-26-082311	/s/ John B. Moriarty, Jr., J.D., Attorney-in-Fact	27-FEB-2026
0002110298-26-000006	/s/ Robert Philip Sandercox	26-FEB-2026
0001193125-26-082307	/s/ Jason Eastburn by Power of Attorney for Stephen J. Beaver	27-FEB-2026
0001928864-26-000004	/s/ Marc J Schambow	26-FEB-2026
0002110300-26-000008	/s/ Andrew Michael Schnell	25-FEB-2026
0002056204-26-000004	/s/ Scott Alan Schuler	26-FEB-2026
0001522167-26-000002	/s/ Michael J Sewell	26-FEB-2026
0001964197-26-000002	/s/ Steven A Soloria	26-FEB-2026
0001850778-26-000001	/s/ Candy F. Barkley, Attorney-in-Fact	27-FEB-2026
0001549098-26-000002	/s/ Stephen M Spray	26-FEB-2026
0001193125-26-082300	/s/ John B. Moriarty, Jr., J.D., Attorney-in-Fact	27-FEB-2026
0001193125-26-082299	/s/ Jason Eastburn by Power of Attorney for Jeffrey W. Benck	27-FEB-2026
0002056099-26-000004	/s/ Chet Hogan Swisher	26-FEB-2026
0001606662-26-000002	/s/ Will H. Van Den Heuvel	26-FEB-2026
0001193125-26-082290	/s/ John B. Moriarty, Jr., J.D., Attorney-in-Fact	27-FEB-2026
0001628280-26-012746	/s/Kaylene Lahn Attorney in Fact for Thomas J Henning	27-FEB-2026
0001193125-26-082277	/s/ John B. Moriarty, Jr., J.D., Attorney-in-Fact	27-FEB-2026
0001193125-26-082275	/s/ John B. Moriarty, Jr., J.D., Attorney-in-Fact	27-FEB-2026
0001628280-26-012742	/s/Kaylene Lahn Attorney in Fact for Kelli A. Wilson	27-FEB-2026
0001193125-26-082268	/s/ Michael F. MacLean  Attorney-in-Fact	27-FEB-2026
0001193125-26-082261	/s/ John B. Moriarty, Jr., J.D., Attorney-in-Fact	27-FEB-2026
0001964953-26-000005	/s/ Melinda S Kilburn for Kelley A Cwiklinski, 3/26/25, Attorney-in-Fact	27-FEB-2026
0001193125-26-082251	/s/ John B. Moriarty, Jr., J.D., Attorney-in-Fact	27-FEB-2026
0001628280-26-012740	/s/Kaylene Lahn Attorney in Fact for Sabrina Robison	27-FEB-2026
0001193125-26-082228	/s/ John B. Moriarty, Jr., J.D., Attorney-in-Fact	27-FEB-2026
0001281535-26-000008	/s/ Melinda S Kilburn for Thomas L Rudy, Jr, 3/18/25, Attorney-in-Fact	27-FEB-2026
0001193125-26-082217	/s/ John B. Moriarty, Jr., J.D., Attorney-in-Fact	27-FEB-2026
0001220808-26-000006	/s/ Melinda S Kilburn for J Bradley Scovill, 3/20/25, Attorney-in-Fact	27-FEB-2026
0001437749-26-006078	/s/ Tracy Feanny, Attorney in Fact For: Esam Elashmawi	27-FEB-2026
0001193125-26-082192	/s/ John B. Moriarty, Jr., J.D., Attorney-in-Fact	27-FEB-2026
0001354631-26-000001	/s/ Candy F. Barkley, Attorney-in-Fact	27-FEB-2026
0002106898-26-000011	By: Stephanie Lim-Ignacio For: Jeddi, Iman	27-FEB-2026
0001225208-26-002744	By: Elizabeth R. Kremer - Power of Attorney for R. Howard Coker	27-FEB-2026
0001628280-26-012729	Jessica Vu, Attorney-in-Fact for Elisabeth G. Nash	27-FEB-2026
0002111103-26-000007	Evgeniya Berezkina, Attorney-in-fact for Alfonso Villanueva Rodriguez	27-FEB-2026
0001702684-26-000014	Evgeniya Berezkina, Attorney-in-fact for Hans Erik Vestberg	27-FEB-2026
0001193125-26-082154	/s/ John B. Moriarty, Jr., J.D., Attorney-in-Fact	27-FEB-2026
0001950027-26-000014	Evgeniya Berezkina, Attorney-in-fact for Vandana Venkatesh	27-FEB-2026
0001897642-26-000006	By: Stephanie Lim-Ignacio For: Charlton, Henry L	27-FEB-2026
0001750052-26-000012	Evgeniya Berezkina,  Attorney-in-fact for Mary-Lee Stillwell	27-FEB-2026
0001578926-26-000012	Evgeniya Berezkina, Attorney-in-fact for Anthony T. Skiadas	27-FEB-2026
0001193125-26-082136	/s/ John B. Moriarty, Jr., J.D., Attorney-in-Fact	27-FEB-2026
0001193125-26-082132	/s/ John B. Moriarty, Jr., J.D., Attorney-in-Fact	27-FEB-2026
0001968243-26-000016	Evgeniya Berezkina, Attorney-in-fact for Joseph J. Russo	27-FEB-2026
0001834411-26-000004	Tryn Stimart, attorney-in-fact	27-FEB-2026
0001193125-26-082120	/s/ John B. Moriarty, Jr., J.D., Attorney-in-Fact	27-FEB-2026
0001193125-26-082119	/s/ John B. Moriarty, Jr., J.D., Attorney-in-Fact	27-FEB-2026
0001760581-26-000014	Evgeniya Berezkina, Attorney-in-fact for Kyle Malady	27-FEB-2026
0001193125-26-082112	/s/ Brian E. Anderson, attorney-in-fact for Doug Zink	27-FEB-2026
0001918349-26-000001	/s/ Candy F. Barkley, Attorney-in-Fact	27-FEB-2026
0001896468-26-000014	Evgeniya Berezkina, Attorney-in-fact for Samantha Hammock	27-FEB-2026
0001330269-26-000006	By: Stephanie Lim-Ignacio For: Samath, Jamie	27-FEB-2026
0001656892-26-000004	/s/ Navratil, Chris, attorney-in-fact	27-FEB-2026
0001656846-26-000004	/s/ Chris Navratil, attorney-in-fact	27-FEB-2026
0001215315-26-000010	Evgeniya Berezkina, Attorney-in-fact for Daniel H. Schulman	27-FEB-2026
0001755774-26-000004	/s/ Chris Navratil, attorney-in-fact	27-FEB-2026
0001848174-26-000001	/s/ Alice Laberge	27-FEB-2026
0001056903-26-000031	/s/ Paul J. Rowley	27-FEB-2026
0001193125-26-082091	/s/ Brian E. Anderson, attorney-in-fact for Leah Tate	27-FEB-2026
0000904454-26-000132	/s/ Frederick C. Childs	27-FEB-2026
0001561733-26-000006	By: Stephanie Lim-Ignacio For: Loeb, Gary Howard	27-FEB-2026
0001193125-26-082047	/s/ Brian E. Anderson, attorney-in-fact for Jeremy Parks	27-FEB-2026
0001193125-26-082024	/s/ Brian E. Anderson, attorney-in-fact for Brian Lieser	27-FEB-2026
0000897077-26-000004	/s/ Carol Worthy, attorney-in-fact	27-FEB-2026
0001193125-26-082008	/s/ Brian E. Anderson, attorney-in-fact for Brad Dineley	27-FEB-2026
0001493152-26-008290	/s/ Edward Pershing	27-FEB-2026
0000877860-26-000058	/s/ Kimberly V. Ouimet, by limited power of attorney	27-FEB-2026
0001214659-26-002600	Linea K. Michael, Attorney in Fact for Victor P. Fetter	27-FEB-2026
0001128928-26-000076	/s/ Stephanie B. Tillman, Agent	27-FEB-2026
0001193125-26-081994	/s/ Brian E. Anderson, attorney-in-fact for Ashish Chand	27-FEB-2026
0001628280-26-012712	/s/ Timothy Artus	27-FEB-2026
0001628280-26-012710	/s/ Timothy M Artus	27-FEB-2026
0001628280-26-012707	/s/ Timothy Artus	27-FEB-2026
0001193125-26-081941	/s/ Brian E. Anderson, attorney-in-fact for Hiran Bhadra	27-FEB-2026
0001628280-26-012702	/s/ Timothy Artus	27-FEB-2026
0001628280-26-012698	/s/ Albert G. McGrath by Power of Attorney	27-FEB-2026
0001193125-26-081921	/s/ Brian E. Anderson	27-FEB-2026
0001632901-26-000008	By: Stephanie Lim-Ignacio For: McAdams, Myriam Curet	27-FEB-2026
0001397536-26-000006	/s/ Melinda S Kilburn for David Runk, 9/22/25, Attorney-in-Fact	27-FEB-2026
0001738341-26-000002	/s/ Melinda S Kilburn for Bobbi J Kilmer, 4/24/25, Attorney-in-Fact	27-FEB-2026
0001242457-26-000002	/s/ Melinda S Kilburn for Leo F Lambert, 3/20/25, Attorney-in-Fact	27-FEB-2026
0001193125-26-081864	Kent A. Pflederer, attorney in fact	27-FEB-2026
0001870473-26-000008	/s/ Melinda Kilburn for Katherine W Shattuck, 03.20.25, Attorney-in-Fact	27-FEB-2026
0001897970-26-000004	By: Stephanie Lim-Ignacio For: Widman, Fredrik	27-FEB-2026
0001189422-26-000006	/s/ Becka J. Turnbow, Attorney-in-Fact	27-FEB-2026
0001815916-26-000002	/s/ Melinda S Kilburn for Robert G Loughery, 3/20/25, Attorney-in-Fact	27-FEB-2026
0001858668-26-000002	/s/ Melinda S Kilburn for Helen S Santiago, 3/20/25, Attorney-in-Fact	27-FEB-2026
0001900484-26-000006	Marium Hannon, Attorney-In-Fact	27-FEB-2026
0001667211-26-000006	/s/ Melinda S Kilburn for Frank Pellegrino, 3/20/25, Attorney-in-Fact	27-FEB-2026
0001816387-26-000002	/s/ Melinda S. Kilburn for Stephen M Dorwart, 3/20/25, Attorney-in-Fact	27-FEB-2026
0001128928-26-000074	/s/ Stephanie B. Tillman, Agent	27-FEB-2026
0001519593-26-000006	By: Stephanie Lim-Ignacio For: Rosa, David J	27-FEB-2026
0001647943-26-000001	"/s/ ""David Smith"""	27-FEB-2026
0001704635-26-000002	/s/ Melinda S Kilburn for Aaron K Singer, 3/20/25, Attorney-in-Fact	27-FEB-2026
0001128928-26-000072	/s/ Stephanie B. Tillman, Agent	27-FEB-2026
0001081400-26-000119	Maureen E. Towle by power of attorney	27-FEB-2026
0001019056-26-000054	Juniper Investment Company, LLC, By: /s/ John A. Bartholdson, its Managing Member	27-FEB-2026
0002064038-26-000003	/s/ Elisabeth Weinberg, as attorney-in-fact for Lauren Thomas DeFina	26-FEB-2026
0001280628-26-000008	By: Stephanie Lim-Ignacio For: Guthart, Gary S	27-FEB-2026
0001993902-26-000004	/s/ Elisabeth Weinberg, as attorney-in-fact for Deborah Pfeiffer	26-FEB-2026
0002018873-26-000004	Elisabeth Weinberg, as attorney in fact for Lauren Freeman-Bosworth	26-FEB-2026
0001128928-26-000070	/s/ Stephanie B. Tillman, Agent	27-FEB-2026
0001081400-26-000118	Maureen E. Towle by power of attorney	27-FEB-2026
0001128928-26-000068	/s/ Stephanie B. Tillman, Agent	27-FEB-2026
0001993890-26-000006	/s/ Lisa Kamibayashi as Attorney-In-Fact for Darlene N. Blakeney	27-FEB-2026
0001859118-26-000006	/s/ Lisa Kamibayashi as Attorney-In-Fact for Neill Char	27-FEB-2026
0001128928-26-000066	/s/ Stephanie B. Tillman, Agent	27-FEB-2026
0001548976-26-000006	/s/ Lisa Kamibayashi as Attorney-In-Fact for Robert S. Harrison	27-FEB-2026
0001679744-26-000006	/s/ Lisa Kamibayashi as Attorney-In-Fact for James M. Moses	27-FEB-2026
0002109481-26-000009	/s/ Lisa Kamibayashi as Attorney-In-Fact for Gina O. W. Anonuevo	27-FEB-2026
0002010300-26-000007	By: Stephanie Lim-Ignacio For: Brosius, Mark	27-FEB-2026
0001081400-26-000117	Maureen E. Towle by power of attorney	27-FEB-2026
0001984133-26-000006	/s/ Lisa Kamibayashi as Attorney-In-Fact for Lea M. Nakamura	27-FEB-2026
0001680503-26-000006	/s/ Lisa Kamibayashi as Attorney-In-Fact for Alan Arizumi	27-FEB-2026
0001128928-26-000064	/s/ Stephanie B. Tillman, Agent	27-FEB-2026
0001046257-26-000087	Michael N. Levy, attorney-in-fact	27-FEB-2026
0001632909-26-000011	/s/ Chester Billingsley	27-FEB-2026
0001225208-26-002743	Yvette M. VanRiper by Power of Attorney	27-FEB-2026
0001225208-26-002742	Yvette M. VanRiper by Power of Attorney	27-FEB-2026
0001225208-26-002741	Yvette M. VanRiper by Power of Attorney	27-FEB-2026
0001225208-26-002740	Yvette M. VanRiper by Power of Attorney	27-FEB-2026
0001225208-26-002739	Yvette M. VanRiper by Power of Attorney	27-FEB-2026
0001225208-26-002738	Yvette M. VanRiper by Power of Attorney	27-FEB-2026
0001225208-26-002737	Yvette M. VanRiper by Power of Attorney	27-FEB-2026
0001046257-26-000085	Michael N. Levy, attorney-in-fact	27-FEB-2026
0001128928-26-000062	/s/ Stephanie B. Tillman	27-FEB-2026
0001081400-26-000116	Maureen E. Towle by power of attorney	27-FEB-2026
0000764180-26-000029	Mary C. Bigelow for Katie F. Patterson	27-FEB-2026
0000764180-26-000028	Mary C. Bigelow for Robert A. McCarter III	27-FEB-2026
0000764180-26-000027	Mary C. Bigelow for Jody L. Begley	27-FEB-2026
0000764180-26-000026	Mary C. Bigelow for Charles N. Whitaker	27-FEB-2026
0000764180-26-000025	Mary C. Bigelow for Heather A. Newman	27-FEB-2026
0000764180-26-000024	Mary C. Bigelow for Salvatore Mancuso	27-FEB-2026
0001046257-26-000083	Michael N. Levy, attorney-in-fact	27-FEB-2026
0001046257-26-000081	Michael N. Levy, attorney-in-fact	27-FEB-2026
0001985182-26-000002	James Brophy / Attorney in Fact	27-FEB-2026
0001046257-26-000079	Michael N. Levy, attorney-in-fact	27-FEB-2026
0001046257-26-000077	Michael N. Levy, attorney-in-fact	27-FEB-2026
0001128928-26-000060	/s/ Stephanie B. Tillman, Agent	27-FEB-2026
0001046257-26-000075	Michael N. Levy, attorney-in-fact	27-FEB-2026
0001046257-26-000073	Michael N. Levy, attorney-in-fact	27-FEB-2026
0001046257-26-000071	Michael N. Levy, attorney-in-fact	27-FEB-2026
0001321738-26-000004	/s/ Melinda S Kilburn for Harold F Hoose, III, 04/24/25, Attorney-in-Fact	27-FEB-2026
0001046257-26-000069	Michael N. Levy, attorney-in-fact	27-FEB-2026
0001242486-26-000004	/s/ Melinda S Kilburn for Mark A Hughes, 3/18/25, Attorney-in-Fact	27-FEB-2026
0001981864-26-000004	/s/ Melinda S Kilburn for Glenn Richard James, 3/20/25, Attorney-in-Fact	27-FEB-2026
0001225817-26-000004	/s/ Melinda S Kilburn for John M Reber, 3/18/25, Attorney-in-Fact	27-FEB-2026
0001843307-26-000004	/s/ Melinda S Kilburn for Blair T Rush, 3/18/25, Attorney-in-Fact	27-FEB-2026
0000320335-26-000094	Derek T. Kan, By /s/ Chris T. Moore, Attorney-in-fact	27-FEB-2026
0000070858-26-000162	BANK OF AMERICA CORP /DE/ By: Its: Authorized Signatory /s/ Monica Yako	27-FEB-2026
0000070858-26-000162	MERRILL LYNCH, PIERCE, FENNER & SMITH INC. By: Its: Authorized Signatory /s/ Monica Yako	27-FEB-2026
0000320335-26-000092	Sandra L. Phillips, By /s/ Chris T. Moore, Attorney-in-fact	27-FEB-2026
0001861523-26-000004	/s/ Melinda S Kilburn for Alex Balagour, 3/18/25, Attorney-in-Fact	27-FEB-2026
0001591588-26-000017	/s/Carol Meltzer, by power of attorney	27-FEB-2026
0001213900-26-021239	/s/ Anthony K. Chan	27-FEB-2026
0001628280-26-012648	David L. DeNinno, POA for Sameer Gaur	27-FEB-2026
0001296931-26-000003	/s/Chao Huang, Pursuant to Power of Attorney	26-FEB-2026
0000021344-26-000039	/s/ Beatriz R. Perez	26-FEB-2026
0000021344-26-000038	/s/ John Murphy	27-FEB-2026
0001207002-26-000002	/s/ Rachel R. Eslicker, Attorney-in-Fact	27-FEB-2026
0000021344-26-000037	/s/ Monica Howard Douglas	26-FEB-2026
0001225208-26-002728	Courtney Tippy, Attorney-in-fact	27-FEB-2026
0001193125-26-081035	/s/Melinda L. Gies//Attorney in Fact	27-FEB-2026
0001225208-26-002727	Courtney Tippy, Attorney-in-fact	27-FEB-2026
0001363527-26-000002	/s/ Jessica R. Sikes, attorney-in-fact	27-FEB-2026
0001825266-26-000002	/s/ Jessica R. Sikes, Attorney-in-Fact	27-FEB-2026
0001381258-26-000002	/s/ Jessica R. Sikes, Attorney-in-Fact	27-FEB-2026
0001825274-26-000002	/s/ Jessica R. Sikes, attorney-in-fact	27-FEB-2026
0001305347-26-000002	/s/ Jessica R. Sikes	27-FEB-2026
0000931148-26-000027	/s/ Andrew J. Renacci	27-FEB-2026
0000931148-26-000026	/s/ Andrew J. Renacci, by power of attorney	27-FEB-2026
0000931148-26-000025	/s/ Andrew J. Renacci, by power of attorney	27-FEB-2026
0000931148-26-000024	/s/ Andrew J. Renacci, by power of attorney	27-FEB-2026
0000931148-26-000023	/s/ Andrew J. Renacci, by power of attorney	27-FEB-2026
0001825282-26-000002	/s/ Jessica R. Sikes, Attorney-in-Fact	27-FEB-2026
0001825575-26-000002	/s/ Jessica R. Sikes, Attorney-in-Fact	27-FEB-2026
0000780571-26-000091	/s/ Christopher E. Ware, attorney-in-fact	27-FEB-2026
0001443575-26-000075	/s/Shawn Zeagler, Attorney-in-fact for Michael F. Rosinus	27-FEB-2026
0001126328-26-000035	Chris Agbe-Davies as Attorney-in-Fact	27-FEB-2026
0000896622-26-000032	Gael Touya by Irene Hudson as attorney-in-fact	27-FEB-2026
0001126328-26-000033	Chris Agbe-Davies as Attorney-in-Fact	27-FEB-2026
0001595985-26-000010	Rhonda M. Morris, Attny-in-fact	27-FEB-2026
0001069202-26-000030	/s/ Monica Brown, attorney-in-fact for Shane D. Wall	27-FEB-2026
0001437749-26-006037	/s/ Steven Lanter, pursuant to power of attorney	27-FEB-2026
0000776867-26-000021	Wesley C. Bell, by Power of Attorney	25-FEB-2026
0000776867-26-000020	Wesley C. Bell, by Power of Attorney	25-FEB-2026
0000776867-26-000019	Wesley C Bell, by Power of Attorney	25-FEB-2026
0000776867-26-000018	Wesley C. Bell, by Power of Attorney	25-FEB-2026
0000776867-26-000017	Wesley C. Bell, by Power of Attorney	25-FEB-2026
0001437749-26-006036	/s/ Steven Lanter, pursuant to power of attorney	27-FEB-2026
0001437749-26-006035	/s/ Steven Lanter, pursuant to power of attorney	27-FEB-2026
0001437749-26-006033	/s/ Steven Lanter, pursuant to power of attorney	27-FEB-2026
0001437749-26-006032	/s/ Steven Lanter, pursuant to power of attorney	27-FEB-2026
0000904454-26-000130	/s/ Ryan E. Driscoll, Attorney-in-Fact	27-FEB-2026
0001628280-26-012634	/s/ Jenny Chan, as attorney-in-fact for Suzanne Spaulding	27-FEB-2026
0001437749-26-006031	/s/ Steven Lanter, pursuant to power of attorney	27-FEB-2026
0001628280-26-012632	/s/ Jenny Chan, as Attorney-in-fact for Timothy M. Dwyer	27-FEB-2026
0001437749-26-006030	/s/ Jay Kesslen, attorney-in-fact	27-FEB-2026
0001437749-26-006029	/s/ Steven Lanter, pursuant to power of attorney	27-FEB-2026
0001628280-26-012630	/s/ Jenny Chan, as Attorney-in-fact for Evan Behrens	27-FEB-2026
0001437749-26-006028	/s/ Steven Lanter, pursuant to power of attorney	27-FEB-2026
0001628280-26-012628	/s/ Jenny Chan, as Attorney-in-fact for Stacy J. Kanter	27-FEB-2026
0001437749-26-006027	/s/ Steven Lanter, pursuant to power of attorney	27-FEB-2025
0001628280-26-012626	/s/ Jenny Chan, as Attorney-in-fact for Paul M. Friedman	27-FEB-2026
0001276327-26-000003	/s/Kelly Bolduc, by power of attorney	27-FEB-2026
0001437749-26-006026	/s/ Jay Kesslen, attorney-in-fact	27-FEB-2026
0001493152-26-008269	/s/ Timothy Brocopp	27-FEB-2026
0001493152-26-008267	/s/ Richard Blackstone	27-FEB-2026
0001193125-26-080037	Name of Reporting Person: Lincoln Financial Investments Corporation, /s/ Gordon Huellmantel, Gordon Huellmantel, Senior Vice President	27-FEB-2026
0000048287-26-000081	/s/ Steven M. Bradford;                      by Power of Attorney	27-FEB-2026
0000048287-26-000079	/s/ Steven M. Bradford as attorney-in-fact for Brian S. Smith	27-FEB-2026
0000048287-26-000077	/s/ Steven M. Bradford as attorney-in-fact for Michael J. Roch	27-FEB-2026
0001193125-26-079975	Marie Reyes-Rodriguez, Attorney-in-act	27-FEB-2026
0000048287-26-000075	/s/ Steven M. Bradford;                      by Power of Attorney	27-FEB-2026
0000048287-26-000073	/s/ Steven M. Bradford as attorney-in-fact for Jennifer Petersen	27-FEB-2026
0000048287-26-000071	/s/ Steven M. Bradford;                      by Power of Attorney	27-FEB-2026
0000048287-26-000069	/s/ Steven M. Bradford;                      by Power of Attorney	27-FEB-2026
0000048287-26-000067	/s/ Steven M. Bradford;                      by Power of Attorney	27-FEB-2026
0000048287-26-000065	/s/ Steven M. Bradford;                      by Power of Attorney	27-FEB-2026
0001193125-26-079949	/s/: Laurie Baker, as Executive Vice President - Chief Operating Officer, by power of attorney	26-FEB-2026
0000048287-26-000063	/s/ Steven M. Bradford	27-FEB-2026
0000048287-26-000061	/s/ Steven M. Bradford;                      by Power of Attorney	27-FEB-2026
0001193125-26-079940	/s/: Richard J. Campo, Chairman of the Board and Chief Executive Officer, by power of attorney.	26-FEB-2026
0001193125-26-079929	/s/: Keith Oden, as Executive Vice Chairman of the Board, by power of attorney.	25-FEB-2026
0001390378-26-000006	/s/ Elizabeth C. Southern, Attorney-in-Fact	27-FEB-2026
0001193125-26-079855	/s/: Alexander Jessett, as President and Chief Financial Officer, by power of attorney.	26-FEB-2026
0001193125-26-079844	/s/: Michael Gallagher, as Senior Vice President - Chief Accounting Officer	26-FEB-2026
0001193125-26-079836	Marie Reyes-Rodriguez, Attorney-in-act	27-FEB-2026
0001193125-26-079834	Marie Reyes-Rodriguez, Attorney-in-act	27-FEB-2026
0001193125-26-079832	Marie Reyes-Rodriguez, Attorney-in-act	27-FEB-2026
0001193125-26-079830	Marie Reyes-Rodriguez, Attorney-in-act	27-FEB-2026
0001193125-26-079825	Marie Reyes-Rodriguez, Attorney-in-act	25-FEB-2026
0001193125-26-079823	Marie Reyes-Rodriguez, Attorney-in-act	27-FEB-2026
0001193125-26-079821	Marie Reyes-Rodriguez, Attorney-in-act	27-FEB-2026
0001193125-26-079818	Marie Reyes-Rodriguez, Attorney-in-act	27-FEB-2026
0001193125-26-079814	Marie Reyes-Rodriguez, Attorney-in-act	27-FEB-2026
0001193125-26-079813	Marie Reyes-Rodriguez, Attorney-in-act	27-FEB-2026
0001193125-26-079812	Marie Reyes-Rodriguez, Attorney-in-act	27-FEB-2026
0001193125-26-079807	/s/ Jacqlyn Waite, as Attorney-in-Fact	27-FEB-2026
