ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0000950170-24-106483	1909843	Class B Common Stock			F1				F1		F1	Class A Common Stock		1195150.0				1195150.0				I		Accel-KKR Growth Capital Partners II, LP	F3, F4
0000950170-24-106483	1909842	Class B Common Stock			F1				F1		F1	Class A Common Stock		101395.0				101395.0				I		Accel-KKR Growth Capital Partners II Strategic Fund, LP	F3, F4
0000950170-24-106483	1909841	Class B Common Stock			F1				F1		F1	Class A Common Stock		3025270.0				3025270.0				I		Acel-KKR Growth Capital Partners III, LP	F3, F4
0001583708-24-000092	1709082	Class B Common Stock			F8, F9				F8, F9		F8, F9	Class A Common Stock		423629.0				423629.0				I		By Trust	F10
0000950170-24-106461	1794529	Class B Common Stock			F1				F1		F1	Class A Common Stock		43.0				43.0				D		See footnote.	F6
0000950170-24-106461	1794530	Class B Common Stock			F1				F1		F1	Class A Common Stock		563594.0	F5			563594.0				I			
0000950170-24-106461	1794528	Class B Common Stock			F1				F1		F1	Class A Common Stock		1195150.0				1195150.0				I		Accel-KKR Growth Capital Partners II, LP	F3, F4
0000950170-24-106461	1794527	Class B Common Stock			F1				F1		F1	Class A Common Stock		101395.0				101395.0				I		Accel-KKR Growth Capital Partners II Strategic Fund, LP	F3, F4
0000950170-24-106461	1794526	Class B Common Stock			F1				F1		F1	Class A Common Stock		3025270.0				3025270.0				I		Acel-KKR Growth Capital Partners III, LP	F3, F4
0000950170-24-106460	1910999	Class B Common Stock			F1				F1		F1	Class A Common Stock		563637.0	F5			563637.0				D			
0000950170-24-106460	1910998	Class B Common Stock			F1				F1		F1	Class A Common Stock		1195150.0				1195150.0				I		Accel-KKR Growth Capital Partners II, LP	F3, F4
0000950170-24-106460	1910997	Class B Common Stock			F1				F1		F1	Class A Common Stock		101395.0				101395.0				I		Accel-KKR Growth Capital Partners II Strategic Fund, LP	F3, F4
0000950170-24-106460	1910996	Class B Common Stock			F1				F1		F1	Class A Common Stock		3025270.0				3025270.0				I		Acel-KKR Growth Capital Partners III, LP	F3, F4
0000950170-24-106442	1752947	Stock Option Grant		14.0					F5	23-DEC-2032		Common Stock		16640.0				16640.0				D			
0000950170-24-106442	1752946	Stock Option Grant		22.2					F3	07-DEC-2031		Common Stock		7740.0				7740.0				D			
0000950170-24-106442	1752945	Stock Option Grant		22.2					F4	07-DEC-2031		Common Stock		7740.0				7740.0				D			
0000950170-24-106442	1752944	Stock Option Grant		9.46					F3	01-DEC-2030		Common Stock		55050.0				55050.0				D			
0000950170-24-106442	1752943	Stock Option Grant		9.46					F1	01-DEC-2030		Common Stock		55050.0				55050.0				D			
0000950170-24-106442	1752942	Stock Option Grant		6.69					F2	03-DEC-2029		Common Stock		13770.0				13770.0				D			
0000950170-24-106442	1752957	Restricted Stock Unit Grant			F9				F8	01-JAN-2027		Common Stock		26775.0				26775.0				D			
0000950170-24-106442	1752956	Restricted Stock Unit Grant			F9				F10	01-JAN-2028		Common Stock		26775.0				26775.0				D			
0000950170-24-106442	1752955	Restricted Stock Unit Grant			F9				F8	01-JAN-2026		Common Stock		20710.0				20710.0				D			
0000950170-24-106442	1752954	Restricted Stock Unit Grant			F9				F12	01-JAN-2027		Common Stock		15532.0				15532.0				D			
0000950170-24-106442	1752953	Restricted Stock Unit Grant			F9				F8	01-JAN-2026		Common Stock		8720.0				8720.0				D			
0000950170-24-106442	1752948	Stock Option Grant		14.0					F3	23-DEC-2032		Common Stock		16640.0				16640.0				D			
0000950170-24-106442	1752949	Stock Option Grant		17.31					F6	22-DEC-2033		Common Stock		21640.0				21640.0				D			
0000950170-24-106442	1752950	Stock Option Grant		17.31					F3	22-DEC-2033		Common Stock		21640.0				21640.0				D			
0000950170-24-106442	1752952	Restricted Stock Unit Grant			F9				F11	01-JAN-2026		Common Stock		4975.0				4975.0				D			
0000950170-24-106442	1752951	Restricted Stock Unit Grant			F9				F7	01-JAN-2025		Common Stock		2487.0				2487.0				D			
0000897069-24-001841	1985429	Prepaid Variable Forward Sale Contract			F11, F14, F12, F10, F13				F11		F11	Class A Common Stock		1000000.0				1000000.0				D			
0000897069-24-001839	1875918	Stock Option (right to buy)		1.82					F1	04-AUG-2028		Common Stock		9714.0				9714.0				D			
0001593968-24-001198	1865814	Option to Purchase Common Stock		199.16				03-JUN-2022	F3	03-JUN-2028		Common Stock		76000.0				76000.0				D			
0000950170-24-106365	1814118	Class A Units			F11				F11		F11	Class A Common Stock		14792526.0				14792526.0				I		Ernest Irrevocable 2004 Trust III	
0000950170-24-106365	1814119	Class A Units			F12				F12		F12	Class A Common Stock		14940000.0				14940000.0				I		Ernest C. Garcia III Multi-Generational Trust III	
0000950170-24-106365	1814120	Class A Units			F13				F13		F13	Class A Common Stock		10000000.0				10000000.0				I		ECG II SPE, LLC	
0001445305-24-000133	1914444	Employee Stock Option to Purchase Class A Common Stock	F4	14.74				01-FEB-2017	F5	31-JAN-2026		Class A Common Stock		84210.0				84210.0				D			
0001445305-24-000133	1914445	Employee Stock Option to Purchase Class A Common Stock	F4	12.4				01-FEB-2018	F5	31-JAN-2027		Class A Common Stock		200204.0				200204.0				D			
0001445305-24-000133	1914442	Class B Common Stock	F3		F3				F3		F3	Class A Common Stock		710562.0				710562.0				I		By living trust	
0001445305-24-000133	1914443	Class B Common Stock	F3		F3				F3		F3	Class A Common Stock		491270.0				491270.0				I		By charitable remainder trust	
0001796022-24-000076	1810837	Class B Units			F2				F2		F2	Class A Common Stock		1605500.0				1605500.0				I		By Santaluz Capital Partners, LLC	
0001437749-24-029125	1934180	Stock Options		10.0				14-JUN-2019		14-JUN-2028		Common Stock		5000.0	F2			5000.0	F2			D			
0001493152-24-036126	1755947	Class B Common Stock			F1				F1		F1	Class A Common Stock		175000.0	F1							D			
0001104659-24-099459	1759564	Series A Convertible Preferred Stock			F1				F1		F1	Common Stock		180635.0								D			
0001104659-24-099459	1759566	Series C Convertible Preferred Stock			F3				F3		F3	Common Stock		200718.0								D			
0001104659-24-099459	1759565	Series B Convertible Preferred Stock			F2				F2		F2	Common Stock		420271.0								D			
0001104659-24-099456	1768318	Stock Option (Right to Buy)		11.9					F3	26-FEB-2034		Common Stock		23033.0								D			
0001104659-24-099456	1768317	Stock Option (Right to Buy)		9.3					F2	20-FEB-2033		Common Stock		11516.0								D			
0001104659-24-099456	1768316	Stock Option (Right to Buy)		7.82					F1	10-MAR-2032		Common Stock		5758.0								D			
0001104659-24-099454	1987099	Series B Convertible Preferred Stock			F1				F1		F1	Common Stock		723812.0	F2							I		See Footnote	F3
0001104659-24-099454	1987100	Series C Convertible Preferred Stock			F4				F4		F4	Common Stock		1003592.0	F5							I		See Footnote	F3
0001104659-24-099454	1987101	Series C Convertible Preferred Stock			F4				F4		F4	Common Stock		334530.0	F6							I		See Footnote	F3
0001104659-24-099453	1879579	Series C Convertible Preferred Stock			F5				F5		F5	Common Stock		301077.0								I		By Fairmount Healthcare Fund II LP	F1
0001104659-24-099453	1879577	Series A Convertible Preferred Stock			F3				F3		F3	Common Stock		252890.0								I		By Fairmount Healthcare Fund II LP	F1
0001104659-24-099453	1879578	Series B Convertible Preferred Stock			F4				F4		F4	Common Stock		709794.0								I		By Fairmount Healthcare Fund II LP	F1
0001104659-24-099453	1879576	Series Seed Convertible Preferred Stock			F2				F2		F2	Common Stock		41130.0								I		By Fairmount Healthcare Fund II LP	F1
0000950170-24-106176	1905087	Series C Convertible Preferred Stock			F1				F1		F1	Common Stock		1505388.0								I		See Note 2	F2
0000950170-24-106176	1905088	Series C Convertible Preferred Stock			F1				F1		F1	Common Stock		669061.0								I		See Note 3	F3
0000950170-24-106174	1872800	Series C Convertible Preferred Stock			F1				F1		F1	Common Stock		669061.0								I		See Note 4	F4
0000950170-24-106174	1872798	Series C Convertible Preferred Stock			F1				F1		F1	Common Stock		1505388.0								I		See Note 2	F2
0000950170-24-106174	1872799	Series C Convertible Preferred Stock			F1				F1		F1	Common Stock		501796.0								I		See Note 3	F3
0001415889-24-023342	1905895	Series B Preferred Stock			F1				F1		F1	Common Stock		1206353.0								I		By Zebra Aggregator, LP	F2
0001415889-24-023342	1905896	Series C Preferred Stock			F1				F1		F1	Common Stock		1672653.0								I		By Zebra Aggregator, LP	F2
0001104659-24-099450	1988731	Stock Option (Right to Buy)		11.9					F1	26-FEB-2034		Common Stock		28791.0								D			
0001104659-24-099448	1942590	Stock Option (Right to Buy)		9.99					F4	08-MAY-2034		Common Stock		313828.0								D			
0001104659-24-099448	1942587	Stock Option (Right to Buy)		3.48					F1	19-MAY-2031		Common Stock		63516.0								D			
0001104659-24-099448	1942588	Stock Option (Right to Buy)		9.3					F2	13-DEC-2032		Common Stock		161232.0								D			
0001104659-24-099448	1942589	Stock Option (Right to Buy)		9.3					F3	17-JUL-2033		Common Stock		77737.0								D			
0001104659-24-099447	1765326	Stock Option (Right to Buy)		11.9					F1	18-DEC-2033		Common Stock		230332.0								D			
0001104659-24-099447	1765327	Stock Option (Right to Buy)		9.99					F2	08-MAY-2034		Common Stock		233211.0								D			
0001104659-24-099446	1780627	Series A Convertible Preferred Stock			F4				F4		F4	Common Stock		108381.0								D		See Footnote	F1
0001104659-24-099446	1780626	Series Seed Convertible Preferred Stock			F3				F3		F3	Common Stock		164523.0								I		See Footnote	F1
0001104659-24-099446	1780630	Stock Option (Right to Buy)		9.3					F6	17-JUL-2033		Common Stock		308069.0								D			
0001104659-24-099446	1780628	Series B Convertible Preferred Stock			F5				F5		F5	Common Stock		372017.0								I			
0001104659-24-099446	1780629	Series B Convertible Preferred Stock			F5				F5		F5	Common Stock		48254.0								D			
0001415889-24-023340	1771121	Series B Preferred Stock			F1				F1		F1	Common Stock		1991642.0								I		See Footnotes	F2, F3
0001415889-24-023340	1771124	Series C Preferred Stock			F1				F1		F1	Common Stock		1172334.0								I		See Footnotes	F4, F2
0001415889-24-023340	1771123	Series C Preferred Stock			F1				F1		F1	Common Stock		631256.0								I		See Footnotes	F2, F3
0001415889-24-023340	1771122	Series B Preferred Stock			F1				F1		F1	Common Stock		1327761.0								I		See Footnotes	F4, F2
0000950170-24-106162	1881397	Stock Option (Right to Buy)		5.45					F1	14-DEC-2033		Common Stock		155907.0								D			
0000950170-24-106162	1881398	Stock Option (Right to Buy)		5.45					F2	14-DEC-2033		Common Stock		97365.0								D			
0000950170-24-106162	1881399	Stock Option (Right to Buy)		9.24					F3	06-AUG-2034		Common Stock		135230.0								D			
0000950170-24-106161	1836610	Stock Option (Right to Buy)		5.45					F6	14-DEC-2033		Common Stock		281278.0								D			
0000950170-24-106161	1836609	Stock Option (Right to Buy)		3.79					F5	08-AUG-2033		Common Stock		153384.0								D			
0000950170-24-106161	1836608	Stock Option (Right to Buy)		3.79					F4	05-APR-2033		Common Stock		67344.0								D			
0000950170-24-106161	1836607	Stock Option (Right to Buy)		4.44					F3	04-OCT-2032		Common Stock		16227.0								D			
0000950170-24-106161	1836606	Stock Option (Right to Buy)		4.44					F2	04-OCT-2032		Common Stock		48682.0								D			
0000950170-24-106161	1836605	Stock Option (Right to Buy)		4.1					F1	19-NOV-2031		Common Stock		12501.0								D			
0000950170-24-106161	1836611	Stock Option (Right to Buy)		9.24					F7	06-AUG-2034		Common Stock		378644.0								D			
0000950170-24-106159	1963312	Stock Option (Right to Buy)		9.24					F1	06-AUG-2034		Common Stock		59501.0								D			
0000950170-24-106158	1887535	Stock Option (Right to Buy)		5.45					F3	14-DEC-2033		Common Stock		134892.0								D			
0000950170-24-106158	1887536	Stock Option (Right to Buy)		9.24					F4	06-AUG-2024		Common Stock		216368.0								D			
0000950170-24-106158	1887534	Stock Option (Right to Buy)		3.79					F2	08-AUG-2033		Common Stock		70319.0								D			
0000950170-24-106158	1887533	Stock Option (Right to Buy)		3.79					F1	08-AUG-2033		Common Stock		150870.0								D			
0000950170-24-106154	1782668	Series Seed Redeemable Convertible Preferred Stock			F2				F2		F2	Common Stock		432736.0								I		By Carica Investments	F5
0000950170-24-106154	1782665	Series Seed Redeemable Convertible Preferred Stock			F2				F2		F2	Common Stock		4327365.0								I		By Biocon Limited	F1
0000950170-24-106154	1782666	Series Seed Redeemable Convertible Preferred Stock			F2				F2		F2	Common Stock		1080775.0								I		By Biocon Pharma Inc.	F3
0000950170-24-106154	1782667	Series Seed Redeemable Convertible Preferred Stock			F2				F2		F2	Common Stock		324552.0								I		By Glentech International	F4
0000950170-24-106154	1782669	Stock Option (Right to Buy)		4.1					F6	19-NOV-2031		Common Stock		8334.0								D			
0000950170-24-106153	1761854	Stock Option (Right to Buy)		9.24					F1	06-AUG-2034		Common Stock		59501.0								D			
0000950170-24-106152	1807239	Stock Option (Right to Buy)		4.44					F2	04-OCT-2032		Common Stock		48682.0								D			
0000950170-24-106152	1807240	Stock Option (Right to Buy)		4.44					F3	04-OCT-2032		Common Stock		16227.0								D			
0000950170-24-106152	1807241	Stock Option (Right to Buy)		3.79					F4	05-APR-2033		Common Stock		138000.0								D			
0000950170-24-106152	1807242	Stock Option (Right to Buy)		3.79					F5	08-AUG-2033		Common Stock		326107.0								D			
0000950170-24-106152	1807243	Stock Option (Right to Buy)		5.45					F6	14-DEC-2033		Common Stock		595012.0								D			
0000950170-24-106152	1807244	Stock Option (Right to Buy)		9.24					F7	06-AUG-2034		Common Stock		1141342.0								D			
0000950170-24-106152	1807238	Stock Option (Right to Buy)		4.1					F1	19-NOV-2031		Common Stock		99315.0								D			
0000950170-24-106150	1739774	Stock Option (Right to Buy)		3.79					F5	08-AUG-2033		Common Stock		197334.0								D			
0000950170-24-106150	1739772	Stock Option (Right to Buy)		4.44					F3	04-OCT-2032		Common Stock		16227.0								D			
0000950170-24-106150	1739773	Stock Option (Right to Buy)		3.79					F4	05-APR-2033		Common Stock		89252.0								D			
0000950170-24-106150	1739771	Stock Option (Right to Buy)		4.44					F2	04-OCT-2032		Common Stock		48682.0								D			
0000950170-24-106150	1739770	Stock Option (Right to Buy)		4.1					F1	19-NOV-2031		Common Stock		20836.0								D			
0000950170-24-106150	1739775	Stock Option (Right to Buy)		5.45					F6	14-DEC-2033		Common Stock		378644.0								D			
0000950170-24-106150	1739776	Stock Option (Right to Buy)		9.24					F7	06-AUG-2034		Common Stock		513874.0								D			
0001193805-24-001113	1719693	Series C Preferred Stock			F1				F1		F1	Common Stock		862587.0	F1							I		Through Deerfield Private Design Fund V, L.P.	F2, F3
0001193805-24-001113	1719694	Series C Preferred Stock			F1				F1		F1	Common Stock		862587.0	F1							I		Through Deerfield Partners, L.P.	F2, F3
0000950170-24-106147	1778068	Stock Option (Right to Buy)		4.1					F1	19-NOV-2031		Common Stock		3125.0								D			
0000950170-24-106147	1778069	Stock Option (Right to Buy)		3.79					F2	22-SEP-2033		Common Stock		35159.0								D			
0000950170-24-106144	1802175	Series Seed Redeemable Convertible Preferred Stock			F2				F2		F2	Common Stock		4327365.0								I		By Biocon Limited	F1
0000950170-24-106144	1802176	Series Seed Redeemable Convertible Preferred Stock			F2				F2		F2	Common Stock		1080775.0								I		By Biocon Pharma Inc.	F3
0000950170-24-106143	1759770	Stock Option (Right to Buy)		3.79					F1	22-SEP-2033		Common Stock		59501.0								D			
0000950170-24-106142	1820609	Stock Option (Right to Buy)		3.79					F1	22-SEP-2033		Common Stock		52063.0								D			
0000950170-24-106141	1908027	Series Seed Preferred Stock			F1				F1		F1	Common Stock		10818.0								I		F-Prime Capital Partners Life Sciences Fund VII LP	
0000950170-24-106141	1908028	Series B Preferred Stock			F1				F1		F1	Common Stock		712430.0								I		F-Prime Capital Partners Life Sciences Fund VII LP	
0000950170-24-106141	1908029	Series C Preferred Stock			F1				F1		F1	Common Stock		392085.0								I		F-Prime Capital Partners Life Sciences Fund VII LP	
0000950170-24-106139	1882358	Series Seed Preferred Stock			F1				F1		F1	Common Stock		54092.0								I		Eight Roads Ventures India Healthcare IV, L.P.	
0000950170-24-106139	1882360	Series C Preferred Stock			F1				F1		F1	Common Stock		352876.0								I		Eight Roads Ventures India Healthcare IV, L.P.	
0000950170-24-106139	1882359	Series B Preferred Stock			F1				F1		F1	Common Stock		606885.0								I		Eight Roads Ventures India Healthcare IV, L.P.	
0001999371-24-011857	1739891	Series C Preferred Stock			F3				F3		F3	Common Stock		1960425.0								I		See Explanation of Responses	F5, F4, F1, F3, F2
0001415889-24-023334	1758852	Class B Common Stock			F18				F18		F18	Class A Common Stock		406637.0				406637.0				I		By Lightspeed Venture Partners X, L.P.	F21
0001415889-24-023334	1758851	Class B Common Stock			F18				F18		F18	Class A Common Stock		3566303.0				3566303.0				I		By Lightspeed SPV I-C, LLC	F20
0001415889-24-023334	1758850	Class B Common Stock			F18				F18		F18	Class A Common Stock		5094719.0				5094719.0				I		By Lightspeed SPV I-B, LLC	F19
0001415889-24-023334	1758853	Class B Common Stock			F18				F18		F18	Class A Common Stock		18084.0				18084.0				I		By Lightspeed Affiliates X, L.P	F22
0001415889-24-023332	1826895	Class B Common Stock			F19				F19		F19	Class A Common Stock		18084.0				18084.0				I		By Lightspeed Affiliates X, L.P	F23
0001415889-24-023332	1826894	Class B Common Stock			F19				F19		F19	Class A Common Stock		406637.0				406637.0				I		By Lightspeed Venture Partners X, L.P.	F22
0001415889-24-023332	1826892	Class B Common Stock			F19				F19		F19	Class A Common Stock		5094719.0				5094719.0				I		By Lightspeed SPV I-B, LLC	F20
0001415889-24-023332	1826893	Class B Common Stock			F19				F19		F19	Class A Common Stock		3566303.0				3566303.0				I		By Lightspeed SPV I-C, LLC	F21
0000950170-24-106132	1741056	Series B Preferred Stock			F1				F1		F1	Common Stock		1386335.0								D			
0000950170-24-106132	1741057	Series C Preferred Stock			F2				F2		F2	Common Stock		403787.0								D			
0001415889-24-023328	1917540	Class B Common Stock			F22				F22		F22	Class A Common Stock		3979600.0				3979600.0				I		By AH Parallel Fund IV, L.P.	F7, F6
