ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0000950170-24-042633	2936613	Series C Common Warrants		16.0		04-APR-2024				4	P	false				397773.0					F1	A			F6		F6	Common Stock		397773.0				397773.0				I		By The Column Group III-A, LP	F3
0001437749-24-011400	3051099	Restricted Stock Units			F1	04-APR-2024				4	M	0				4274.0				0.0		D			F3		F3	Common Stock		4274.0				0.0				D			
0001437749-24-011399	2888522	Restricted Stock Units			F1	04-APR-2024				4	M	0				33284.0				0.0		D			F6		F6	Common Stock		33284.0				99851.0				D			
0001437749-24-011398	3281284	Restricted Stock Units			F1	04-APR-2024				4	M	0				4274.0				0.0		D			F2		F2	Common Stock		4274.0				0.0				D			
0001437749-24-011397	3277893	Restricted Stock Units			F1	04-APR-2024				4	M	0				4274.0				0.0		D			F2		F2	Common Stock		4274.0				0.0				D			
0001437749-24-011396	3144838	Restricted Stock Units			F1	04-APR-2024				4	M	0				4274.0				0.0		D			F2		F2	Common Stock		4274.0				0.0				D			
0001437749-24-011395	3019918	Restricted Stock Units			F1	04-APR-2024				4	M	0				4274.0				0.0		D			F2		F2	Common Stock		4274.0				0.0				D			
0001437749-24-011394	2753723	Restricted Stock Units			F1	04-APR-2024				4	M	0				32010.0				0.0		D			F3		F3	Common Stock		32010.0				96031.0				D			
0000950170-24-042625	2739431	Stock Option (Right to Buy)		0.84	F5, F2	05-APR-2024				4	D	false				200000.0					F5, F2	D			F5	30-SEP-2029		Common Stock		200000.0				0.0				D			
0000950170-24-042625	2739435	Stock Option (Right to Buy)		4.36	F5, F2	05-APR-2024				4	D	false				147000.0					F5, F2	D			F5	01-MAR-2033		Common Stock		147000.0				0.0				D			
0000950170-24-042625	2739433	Stock Option (Right to Buy)		0.84	F5, F2	05-APR-2024				4	D	false				150000.0					F5, F2	D			F5	02-MAR-2032		Common Stock		150000.0				0.0				D			
0000950170-24-042625	2739434	Stock Option (Right to Buy)		4.36	F5, F2	05-APR-2024				4	D	false				150000.0					F5, F2	D			F5	01-MAR-2033		Common Stock		150000.0				0.0				D			
0000950170-24-042625	2739430	Restricted Stock Unit			F3, F2	05-APR-2024				4	D	false				36750.0					F3, F2	D			F3		F4	Common Stock		36750.0				0.0				D			
0000950170-24-042625	2739432	Stock Option (Right to Buy)		0.84	F5, F2	05-APR-2024				4	D	false				100000.0					F5, F2	D			F5	16-MAR-2031		Common Stock		100000.0				0.0				D			
0001437749-24-011393	3166498	Restricted Stock Units			F1	04-APR-2024				4	M	0				6837.0				0.0		D			F2		F2	Common Stock		6837.0				20512.0				D			
0000899140-24-000462	3206870	Warrants			F2, F1	01-APR-2024				4	J	0	F2, F1			20000.0				0.0		D			F2, F1		F2, F1	Common Shares		20000.0				0.0				D			
0001437749-24-011392	3087941	Restricted Stock Units			F1	04-APR-2024				4	M	0				3238.0				0.0		D			F2		F2	Common Stock		3238.0				9715.0				D			
0000950170-24-042620	3065037	Series A Perpetual Preferred Units			F1	04-APR-2024				4	C	false				235571.88					F1	D			F2		F2	Common Units		11771825.0				151439.06				D			
0000950170-24-042619	2744309	Stock Option (Right to Buy)		16.47	F4, F3	05-APR-2024				4	D	false				75000.0					F4, F3	D			F4, F3	03-FEB-2030		Common Stock		75000.0				0.0				D			
0000950170-24-042619	2744308	Stock Option (Right to Buy)		31.93	F4, F3	05-APR-2024				4	D	false				80000.0					F4, F3	D			F4, F3	16-MAR-2031		Common Stock		80000.0				0.0				D			
0000950170-24-042619	2744310	Stock Option (Right to Buy)		12.06	F4, F3	05-APR-2024				4	D	false				50000.0					F4, F3	D			F4, F3	06-FEB-2029		Common Stock		50000.0				0.0				D			
0000950170-24-042619	2744311	Stock Option (Right to Buy)		8.14	F4, F3	05-APR-2024				4	D	false				225000.0					F4, F3	D			F4, F3	30-JAN-2028		Common Stock		225000.0				0.0				D			
0000950170-24-042619	2744306	Stock Option (Right to Buy)		3.69	F4, F3	05-APR-2024				4	D	false				78407.0					F4, F3	D			F4, F3	09-MAY-2033		Common Stock		78407.0				0.0				D			
0000950170-24-042619	2744307	Stock Option (Right to Buy)		15.2	F4, F3	05-APR-2024				4	D	false				80000.0					F4, F3	D			F4, F3	02-MAR-2032		Common Stock		80000.0				0.0				D			
0000899140-24-000461	2992884	Restricted Stock Units			F1, F2	01-APR-2024				4	J	0	F1, F2			50000.0				0.0		D			F1, F2		F1, F2	Common Shares		50000.0				0.0				D			
0000950170-24-042611	3148610	Stock Option (Right to Buy)		0.77	F3, F2	05-APR-2024				4	D	false				450000.0					F3, F2	D			F3	30-NOV-2033		Common Stock		450000.0				0.0				D			
0000950170-24-042609	3123693	Stock Option (Right to Buy)		0.84	F6, F1	05-APR-2024				4	D	false				87013.0					F6, F1	D			F6	19-JAN-2027		Common Stock		87013.0				0.0				D			
0000950170-24-042609	3123694	Stock Option (Right to Buy)		0.84	F6, F1	05-APR-2024				4	D	false				57833.0					F6, F1	D			F6	30-JAN-2028		Common Stock		57833.0				0.0				D			
0000950170-24-042609	3123695	Stock Option (Right to Buy)		0.84	F6, F1	05-APR-2024				4	D	false				500000.0					F6, F1	D			F6	24-JUL-2028		Common Stock		500000.0				0.0				D			
0000950170-24-042609	3123696	Stock Option (Right to Buy)		0.84	F6, F1	05-APR-2024				4	D	false				200000.0					F6, F1	D			F6	06-FEB-2029		Common Stock		200000.0				0.0				D			
0000950170-24-042609	3123697	Stock Option (Right to Buy)		0.84	F6, F1	05-APR-2024				4	D	false				400000.0					F6, F1	D			F6	03-FEB-2030		Common Stock		400000.0				0.0				D			
0000950170-24-042609	3123698	Stock Option (Right to Buy)		0.84	F6, F1	05-APR-2024				4	D	false				450000.0					F6, F1	D			F6	16-MAR-2031		Common Stock		450000.0				0.0				D			
0000950170-24-042609	3123699	Stock Option (Right to Buy)		0.84	F6, F1	05-APR-2024				4	D	false				500000.0					F6, F1	D			F6	02-MAR-2032		Common Stock		500000.0				0.0				D			
0000950170-24-042609	3123700	Stock Option (Right to Buy)		4.36	F6, F1	05-APR-2024				4	D	false				381600.0					F6, F1	D			F6	01-MAR-2033		Common Stock		381600.0				0.0				D			
0000950170-24-042609	3123701	Stock Option (Right to Buy)		4.36	F6, F1	05-APR-2024				4	D	false				500000.0					F6, F1	D			F6	01-MAR-2033		Common Stock		500000.0				0.0				D			
0000950170-24-042609	3123691	Restricted Stock Unit			F4, F1	05-APR-2024				4	D	false				95400.0					F4, F1	D			F4		F5	Common Stock		95400.0				0.0				D			
0000950170-24-042609	3123692	Stock Option (Right to Buy)		0.84	F6, F1	05-APR-2024				4	D	false				255000.0					F6, F1	D			F6	21-APR-2025		Common Stock		255000.0				0.0				D			
0000950170-24-042607	3121619	Stock Option (Right to Buy)		0.84	F1, F4	05-APR-2024				4	D	false				50000.0					F1, F4	D			F4	31-MAR-2031		Common Stock		50000.0				0.0				D			
0000950170-24-042607	3121620	Stock Option (Right to Buy)		0.84	F1, F4	05-APR-2024				4	D	false				35000.0					F1, F4	D			F4	02-MAR-2032		Common Stock		35000.0				0.0				D			
0000950170-24-042607	3121621	Stock Option (Right to Buy)		0.84	F1, F4	05-APR-2024				4	D	false				17500.0					F1, F4	D			F4	03-NOV-2032		Common Stock		17500.0				0.0				D			
0000950170-24-042607	3121622	Stock Option (Right to Buy)		4.36	F1, F4	05-APR-2024				4	D	false				30000.0					F1, F4	D			F4	01-MAR-2033		Common Stock		30000.0				0.0				D			
0000950170-24-042607	3121618	Restricted Stock Unit			F1, F2	05-APR-2024				4	D	false				7500.0					F1, F2	D			F2		F3	Common Stock		7500.0				0.0				D			
0000950170-24-042607	3121623	Stock Option (Right to Buy)		1.07	F1, F4	05-APR-2024				4	D	false				20000.0					F1, F4	D			F4	30-SEP-2033		Common Stock		20000.0				0.0				D			
0000950170-24-042606	2990929	Stock Option (Right to Buy)		3.69	F1, F2	05-APR-2024				4	D	false				78407.0					F1, F2	D			F2	09-MAY-2033		Common Stock		78407.0				0.0				D			
0000950170-24-042606	2990930	Stock Option (Right to Buy)		13.35	F1, F2	05-APR-2024				4	D	false				24222.0					F1, F2	D			F2	17-MAY-2032		Common Stock		24222.0				0.0				D			
0000950170-24-042606	2990931	Stock Option (Right to Buy)		17.24	F1, F2	05-APR-2024				4	D	false				19619.0					F1, F2	D			F2	07-JUN-2031		Common Stock		19619.0				0.0				D			
0000950170-24-042606	2990932	Stock Option (Right to Buy)		20.66	F1, F2	05-APR-2024				4	D	false				39515.0					F1, F2	D			F2	04-JUN-2030		Common Stock		39515.0				0.0				D			
0000950170-24-042602	2829817	Stock Option (Right to Buy)		17.24	F2, F1	05-APR-2024				4	D	false				19619.0					F2, F1	D			F2	07-JUN-2031		Common Stock		19619.0				0.0				D			
0000950170-24-042602	2829816	Stock Option (Right to Buy)		13.35	F2, F1	05-APR-2024				4	D	false				24222.0					F2, F1	D			F2	17-MAY-2032		Common Stock		24222.0				0.0				D			
0000950170-24-042602	2829815	Stock Option (Right to Buy)		3.69	F2, F1	05-APR-2024				4	D	false				78407.0					F2, F1	D			F2	09-MAY-2033		Common Stock		78407.0				0.0				D			
0000950170-24-042602	2829818	Stock Option (Right to Buy)		20.37	F2, F1	05-APR-2024				4	D	false				16806.0					F2, F1	D			F2	19-MAY-2030		Common Stock		16806.0				0.0				D			
0000950170-24-042602	2829819	Stock Option (Right to Buy)		17.24	F2, F1	05-APR-2024				4	D	false				49197.0					F2, F1	D			F2	02-DEC-2029		Common Stock		49197.0				0.0				D			
0000950170-24-042600	2695584	Stock Option (Right to Buy)		13.35	F2, F1	05-APR-2024				4	D	false				24000.0					F2, F1	D			F2	14-MAY-2029		Common Stock		24000.0				0.0				D			
0000950170-24-042600	2695582	Stock Option (Right to Buy)		20.37	F2, F1	05-APR-2024				4	D	false				16806.0					F2, F1	D			F2	19-MAY-2030		Common Stock		16806.0				0.0				D			
0000950170-24-042600	2695581	Stock Option (Right to Buy)		17.24	F2, F1	05-APR-2024				4	D	false				19619.0					F2, F1	D			F2	07-JUN-2031		Common Stock		19619.0				0.0				D			
0000950170-24-042600	2695580	Stock Option (Right to Buy)		13.35	F2, F1	05-APR-2024				4	D	false				24222.0					F2, F1	D			F2	17-MAY-2032		Common Stock		24222.0				0.0				D			
0000950170-24-042600	2695579	Stock Option (Right to Buy)		3.69	F2, F1	05-APR-2024				4	D	false				78407.0					F2, F1	D			F2	09-MAY-2033		Common Stock		78407.0				0.0				D			
0000950170-24-042600	2695585	Stock Option (Right to Buy)		12.06	F2, F1	05-APR-2024				4	D	false				25000.0					F2, F1	D			F2	11-JAN-2029		Common Stock		25000.0				0.0				D			
0000950170-24-042600	2695583	Stock Option (Right to Buy)		13.35	F2, F1	05-APR-2024				4	D	false				38000.0					F2, F1	D			F2	14-MAY-2029		Common Stock		38000.0				0.0				D			
0000950170-24-042597	3066264	Employee Stock Option (Right to buy)		121.43		05-APR-2024				4	M	false				5000.0				0.0		D			F4	30-APR-2024		Class A Common Stock		5000.0				70000.0				D			
0001562180-24-003347	3122786	Restricted Stock Unit			F1	04-APR-2024				4	M	false				9375.0				0.0		D			F3		F3	Common Stock		9375.0				75000.0				D			
0000950170-24-042594	2638571	Restricted Stock Units			F1	05-APR-2024				4	M	false				22865.0				0.0		D			F2		F2	Class A Common Stock		22865.0				68598.0				D			
0000950170-24-042588	3256880	Stock Option (Right to Buy)		3.69	F2, F1	05-APR-2024				4	D	false				78407.0					F2, F1	D			F2	09-MAY-2033		Common Stock		78407.0				0.0				D			
0000950170-24-042588	3256882	Stock Option (Right to Buy)		17.24	F2, F1	05-APR-2024				4	D	false				46238.0					F2, F1	D			F2	07-JUN-2031		Common Stock		46238.0				0.0				D			
0000950170-24-042588	3256881	Stock Option (Right to Buy)		13.35	F2, F1	05-APR-2024				4	D	false				24222.0					F2, F1	D			F2	17-MAY-2032		Common Stock		24222.0				0.0				D			
0000950170-24-042583	2968017	Restricted Stock Unit			F1, F2	05-APR-2024				4	D	false				39750.0					F1, F2	D			F2		F3	Common Stock		39750.0				0.0				D			
0000950170-24-042583	2968018	Stock Option (Right to Buy)		0.84	F1, F4	05-APR-2024				4	D	false				190000.0					F1, F4	D			F4	18-MAR-2029		Common Stock		190000.0				0.0				D			
0000950170-24-042583	2968019	Stock Option (Right to Buy)		0.84	F1, F4	05-APR-2024				4	D	false				25000.0					F1, F4	D			F4	03-FEB-2030		Common Stock		25000.0				0.0				D			
0000950170-24-042583	2968023	Stock Option (Right to Buy)		4.36	F1, F4	05-APR-2024				4	D	false				159000.0					F1, F4	D			F4	01-MAR-2033		Common Stock		159000.0				0.0				D			
0000950170-24-042583	2968021	Stock Option (Right to Buy)		0.84	F1, F4	05-APR-2024				4	D	false				150000.0					F1, F4	D			F4	02-MAR-2032		Common Stock		150000.0				0.0				D			
0000950170-24-042583	2968022	Stock Option (Right to Buy)		0.84	F1, F4	05-APR-2024				4	D	false				150000.0					F1, F4	D			F4	03-NOV-2032		Common Stock		150000.0				0.0				D			
0000950170-24-042583	2968020	Stock Option (Right to Buy)		0.84	F1, F4	05-APR-2024				4	D	false				100000.0					F1, F4	D			F4	16-MAR-2031		Common Stock		100000.0				0.0				D			
0001628280-24-015246	2876578	Restricted Stock Units (RSU's)		3.48		29-MAR-2024				4	A	0				1437.0				3.48		A		29-MAR-2024			F1	Common Stock, $.001 par value		1437.0				1437.0				D			
0000921895-24-000813	2733891	Series E Convertible Preferred Stock	F1		F2	05-APR-2024				4	P	0				200000.0				1.0		A		05-APR-2024			F3	Common Stock		4800000.0				9600000.0				D			
0001477449-24-000085	2643840	Restricted Stock Units			F1	05-APR-2024				4	A	0				37957.0				0.0		A			F2		F2	Common Stock		37957.0				37957.0				D			
0001415889-24-010487	3273095	Restricted Stock Units			F1	04-APR-2024				4	A	0				92336.0				0.0		A			F2		F2	Class A Common Stock		92336.0				92336.0				D			
0001415889-24-010487	3273096	Restricted Stock Units			F1	04-APR-2024				4	M	0				92336.0				0.0		D			F2		F2	Class A Common Stock		92336.0				0.0				D			
0001209191-24-005276	3057872	Options (Rights to Buy)		6.45		04-APR-2024				4	M	0				16667.0	F3			0.0		D			F3	27-APR-2030		Common Stock		16667.0				167840.0				D			
0001104659-24-044719	3142812	Convertible Promissory Note		10.0		31-MAR-2024				4	D	0						1000000.0			F3	D		19-DEC-2023		19-DEC-2026		Common Stock		100000.0						0.0		I		By Trust	F2
0001104659-24-044719	3142813	Convertible Promissory Note		5.0		31-MAR-2024				4	A	0						1000000.0			F3	A		19-DEC-2023		19-DEC-2026		Common Stock		205079.0						1000000.0		I		By Trust	F2
0001104659-24-044719	3142814	Convertible Promissory Note		5.0		31-MAR-2024				4	C	0	F1					1000000.0		0.0		D		19-DEC-2023		19-DEC-2026		Common Stock		205079.0						0.0		I		By Trust	F2
0000950170-24-042571	3020805	Restricted Stock Units			F1	05-APR-2024				4	A	false				305.0				0.0		A			F2		F2	Common Stock		305.0				305.0				D			
0000950170-24-042570	2805680	Restricted Stock Units			F1	07-APR-2024				4	M	false				335.0				0.0	F3	D			F2		F2	Common Stock		335.0				0.0				D			
0001104659-24-044713	3272769	Convertible Promissory Note		10.0		19-DEC-2023				4	A	0				50000.0		1000000.0			F1	A		19-DEC-2023		19-DEC-2026		Common Stock		100000.0				50000.0		1000000.0		I		By Trust	F2
0001104659-24-044713	3272770	Warrant		11.5		19-DEC-2023				4	A	0									F1	A		19-DEC-2023		19-DEC-2028		Common Stock		50000.0								I		By Trust	F2
0001964333-24-000081	3049509	Restricted Stock Units			F1	05-APR-2024				4	M	0				2040.0				0.0		D			F2	05-APR-2024		Common Stock		2040.0				0.0				D			
0001127602-24-012665	2989435	Restricted Stock Units		0.0	F1	05-APR-2024				4	A	0	F2			31726.0				0.0		A		15-FEB-2027		15-FEB-2027		Common Stock		31726.0				31726.0				D			
0001127602-24-012663	2632353	Restricted Stock Units		0.0	F1	05-APR-2024				4	A	0	F2			4297.0				0.0		A		15-FEB-2025		15-FEB-2027		Common Stock		4297.0				4297.0				D			
0001127602-24-012661	2673449	Restricted Stock Units		0.0	F1	05-APR-2024				4	A	0	F2			7945.0				0.0		A		15-FEB-2027		15-FEB-2027		Common Stock		7945.0				7945.0				D			
0001127602-24-012659	3297535	Restricted Stock Units		0.0	F1	05-APR-2024				4	A	0	F2			6124.0				0.0		A		15-FEB-2027		15-FEB-2027		Common Stock		6124.0				6124.0				D			
0001127602-24-012657	2791009	Restricted Stock Units		0.0	F1	05-APR-2024				4	A	0	F2			7449.0				0.0		A		15-FEB-2027		15-FEB-2027		Common Stock		7449.0				7449.0				D			
0001127602-24-012655	3257498	Restricted Stock Units		0.0	F1	05-APR-2024				4	A	0	F2			7945.0				0.0		A		15-FEB-2027		15-FEB-2027		Common Stock		7945.0				7945.0				D			
0001127602-24-012653	3273807	Restricted Stock Units		0.0	F1	05-APR-2024				4	A	0	F2			743.0				0.0		A		15-FEB-2025		15-FEB-2027		Common Stock		743.0				743.0				D			
0001127602-24-012653	3273808	Restricted Stock Units		0.0	F1	05-APR-2024				4	A	0	F3			133.0				0.0		A		15-FEB-2025		15-FEB-2027		Common Stock		133.0				133.0				D			
0001127602-24-012651	2650633	Restricted Stock Units		0.0	F1	05-APR-2024				4	A	0	F2			6621.0				0.0		A		15-FEB-2027		15-FEB-2027		Common Stock		6621.0				6621.0				D			
0001127602-24-012649	2779206	Restricted Stock Units		0.0	F1	05-APR-2024				4	A	0	F2			7780.0				0.0		A		15-FEB-2027		15-FEB-2027		Common Stock		7780.0				7780.0				D			
0001127602-24-012647	2941325	Restricted Stock Units		0.0	F1	05-APR-2024				4	A	0	F2			2483.0				0.0		A		15-FEB-2027		15-FEB-2027		Common Stock		2483.0				2483.0				D			
0001486189-24-000024	3288384	Restricted Stock Units		0.0	F2	31-MAR-2024				4	M	0						12500.0		0.0	F4	A		31-MAR-2024	F3	31-DEC-2024	F3	Common Stock				12500.0				37500.0	F4	D			
0001628280-24-015214	3159687	CWBC - Stock Option		13.84		01-APR-2024				4	A	0				6320.0					F2	A		01-APR-2024		27-FEB-2030		CWBC - Common Stock		6320.0				82676.0				D			
0001628280-24-015214	3159686	CWBC - Stock Option		13.66		01-APR-2024				4	A	0				9699.0					F2	A		01-APR-2024		15-NOV-2028		CWBC - Common Stock		9699.0				76356.0				D			
0001628280-24-015214	3159685	CWBC - Stock Option		13.66		01-APR-2024				4	A	0				6102.0					F2	A		01-APR-2024		15-NOV-2028		CWBC - Common Stock		6102.0				66657.0				D			
0001628280-24-015214	3159677	CWBC - Stock Option		8.78		01-APR-2024				4	A	0				1304.0					F2	A		01-APR-2024		26-MAR-2025		CWBC - Common Stock		1304.0				1304.0				D			
0001628280-24-015214	3159688	CWBC - Stock Option		13.84		01-APR-2024				4	A	0				9480.0					F2	A		01-APR-2024		27-FEB-2030		CWBC - Common Stock		9480.0				92156.0				D			
0001628280-24-015214	3159689	CWBC - Stock Option		8.79		01-APR-2024				4	A	0				1422.0					F2	A		01-APR-2024		30-APR-2030		CWBC - Common Stock		1422.0				93578.0				D			
0001628280-24-015214	3159690	CWBC - Stock Option		8.79		01-APR-2024				4	A	0				948.0					F2	A		01-APR-2024		30-APR-2030		CWBC - Common Stock		948.0				94526.0				D			
0001628280-24-015214	3159691	CWBC - Stock Option		12.81		01-APR-2024				4	A	0				6920.0					F2	A		01-APR-2024		25-FEB-2031		CWBC - Common Stock		6920.0				101446.0				D			
0001628280-24-015214	3159692	CWBC - Stock Option		12.81		01-APR-2024				4	A	0				12831.0					F2	A		01-APR-2024		25-FEB-2031		CWBC - Common Stock		12831.0				114277.0				D			
0001628280-24-015214	3159693	CWBC - Stock Option		16.67		01-APR-2024				4	A	0				15800.0					F2	A		01-APR-2024		18-NOV-2031		CWBC - Common Stock		15800.0				130077.0				D			
0001628280-24-015214	3159694	CWBC - Stock Option		18.93		01-APR-2024				4	A	0				7900.0					F2	A		01-APR-2024		17-NOV-2032		CWBC - Common Stock		7900.0				137977.0				D			
0001628280-24-015214	3159679	CWBC - Stock Option		8.98		01-APR-2024				4	A	0				18594.0					F2	A		01-APR-2024		24-MAR-2026		CWBC - Common Stock		18594.0				35698.0				D			
0001628280-24-015214	3159680	CWBC - Stock Option		8.98		01-APR-2024				4	A	0				1157.0					F2	A		01-APR-2024		24-MAR-2026		CWBC - Common Stock		1157.0				36855.0				D			
0001628280-24-015214	3159681	CWBC - Stock Option		13.33		01-APR-2024				4	A	0				9243.0					F2	A		01-APR-2024		22-FEB-2027		CWBC - Common Stock		9243.0				46098.0				D			
0001628280-24-015214	3159682	CWBC - Stock Option		13.33		01-APR-2024				4	A	0				6557.0					F2	A		01-APR-2024		22-FEB-2027		CWBC - Common Stock		6557.0				52655.0				D			
0001628280-24-015214	3159678	CWBC - Stock Option		8.78		01-APR-2024				4	A	0				15800.0					F2	A		01-APR-2024		26-MAR-2025		CWBC - Common Stock		15800.0				17104.0				D			
0001628280-24-015214	3159684	CWBC - Stock Option		14.21		01-APR-2024				4	A	0				4740.0					F2	A		01-APR-2024		20-DEC-2027		CWBC - Common Stock		4740.0				60555.0				D			
0001628280-24-015214	3159683	CWBC - Stock Option		14.21		01-APR-2024				4	A	0				3160.0					F2	A		01-APR-2024		20-DEC-2027		CWBC - Common Stock		3160.0				55815.0				D			
0001628280-24-015212	2686194	CWBC - Stock Option		16.67		01-APR-2024				4	A	0				15800.0					F2	A		01-APR-2024		18-NOV-2031		CWBC - Common Stock		15800.0				52377.0				D			
0001628280-24-015212	2686193	CWBC - Stock Option		12.81		01-APR-2024				4	A	0				7900.0					F2	A		01-APR-2024		25-FEB-2031		CWBC - Common Stock		7900.0				36577.0				D			
0001628280-24-015212	2686192	CWBC - Stock Option		8.79		01-APR-2024				4	A	0				1580.0					F2	A		01-APR-2024		29-APR-2030		CWBC - Common Stock		1580.0				28677.0				D			
0001628280-24-015212	2686191	CWBC - Stock Option		13.31		01-APR-2024				4	A	0				5925.0					F2	A		01-APR-2024		28-FEB-2029		CWBC - Common Stock		5925.0				27097.0				D			
0001628280-24-015212	2686190	CWBC - Stock Option		14.47		01-APR-2024				4	A	0				3950.0					F2	A		01-APR-2024		22-FEB-2028		CWBC - Common Stock		3950.0				21172.0				D			
0001628280-24-015212	2686188	CWBC - Stock Option		8.64		01-APR-2024				4	A	0				12482.0					F2	A		01-APR-2024		25-JUN-2025		CWBC - Common Stock		12482.0				12482.0				D			
0001628280-24-015212	2686189	CWBC - Stock Option		8.98		01-APR-2024				4	A	0				4740.0					F2	A		01-APR-2024		24-MAR-2026		CWBC - Common Stock		4740.0				17222.0				D			
0001628280-24-015210	2966639	CWBC - Stock Option		13.31		01-APR-2024				4	A	0				3950.0					F2	A		01-APR-2024		28-FEB-2029		CWBC - Common Stock		3950.0				19750.0				D			
0001628280-24-015210	2966638	CWBC - Stock Option		16.35		01-APR-2024				4	A	0				15800.0					F2	A		01-APR-2024		26-JUL-2028		CWBC - Common Stock		15800.0				15800.0				D			
0001628280-24-015210	2966640	CWBC - Stock Option		8.79		01-APR-2024				4	A	0				1580.0					F2	A		01-APR-2024		29-APR-2030		CWBC - Common Stock		1580.0				21330.0				D			
0001628280-24-015210	2966641	CWBC - Stock Option		12.81		01-APR-2024				4	A	0				7900.0					F2	A		01-APR-2024		25-FEB-2031		CWBC - Common Stock		7900.0				29230.0				D			
0001628280-24-015210	2966642	CWBC - Stock Option		17.51		01-APR-2024				4	A	0				5925.0					F2	A		01-APR-2024		24-FEB-2032		CWBC - Common Stock		5925.0				35155.0				D			
0001486189-24-000023	3205132	Restricted Stock Units		0.0	F2	31-MAR-2024				4	M	0						12500.0		0.0	F4	A		31-MAR-2024	F3	31-DEC-2024	F3	Common Stock				12500.0				37400.0	F4	D			
0001628280-24-015206	3030491	CWBC - Stock Option		14.85		01-APR-2024				4	A	0				2370.0					F2	A		01-APR-2024		25-OCT-2028		CWBC - Common Stock		2370.0				6320.0				D			
0001628280-24-015206	3030490	CWBC - Stock Option		13.08		01-APR-2024				4	A	0				3950.0					F2	A		01-APR-2024		24-AUG-2027		CWBC - Common Stock		3950.0				3950.0				D			
0001628280-24-015206	3030492	CWBC - Stock Option		8.79		01-APR-2024				4	A	0				2370.0					F2	A		01-APR-2024		29-APR-2030		CWBC - Common Stock		2370.0				8690.0				D			
0001628280-24-015202	2908949	CWBC - Stock Option		13.08		01-APR-2024				4	A	0				3950.0					F2	A		01-APR-2024		24-AUG-2027		CWBC - Common Stock		3950.0				3950.0				D			
0001628280-24-015202	2908950	CWBC - Stock Option		14.85		01-APR-2024				4	A	0				2370.0					F2	A		01-APR-2024		25-OCT-2028		CWBC - Common Stock		2370.0				6320.0				D			
0001486189-24-000022	2996124	Restricted Stock Units		0.0	F2	31-MAR-2024				4	M	0						12500.0		0.0	F4	A		31-MAR-2024	F3	31-DEC-2024	F3	Common Stock				12500.0				37500.0	F4	D			
0001062993-24-008153	2772539	Restricted Share Units			F1	04-APR-2024				4	M	0	F1			4497.43	F1			66.02		D			F1		F1	Common Stock		4497.43				12443.7				D			
0001062993-24-008153	2772540	Restricted Share Units			F2	04-APR-2024				4	M	0	F2			3999.68	F2			66.02		D			F2		F2	Common Stock		3999.68				8444.02				D			
0001486189-24-000021	2918231	Restricted Stock Units		0.0	F2	31-MAR-2024				4	M	0						12500.0		0.0	F4	D		31-MAR-2024	F3	31-DEC-2024	F3	Common Stock				12500.0				37500.0		D			
0001699136-24-000060	2676078	Units	F3		F4	05-APR-2024				4	J	0	F5			10859.0					F5	D			F4		F5	Class A Common Stock		10859.0				12381444.0				I		See Footnote	F5, F2
0001699136-24-000059	3139727	Units	F2		F3	05-APR-2024				4	J	0	F4			10859.0					F4	D			F3		F4	Class A Common Stock		10859.0				12381444.0				D			
0001699136-24-000058	2911710	Units	F3		F4	05-APR-2024				4	J	0	F5			10859.0					F5	D			F4		F5	Class A Common Stock		10859.0				12381444.0				I		See Footnote	F5, F2
0001017480-24-000064	3184630	Restricted Stock Units		0.0		07-APR-2024				4	M	0				9000.0				0.0		D		07-APR-2024			F3	Common Stock		9000.0				0.0				D			
0001213900-24-031032	3017821	Non-Qualified Stock Options		1.99		04-APR-2024				4	A	0				250000.0					F3	A			F1		F2	Common Stock, par value $.001 per share		250000.0				250000.0				D			
0001499832-24-000073	3188102	Options to Purchase Class A Common Stock		8.74		04-APR-2024				4	M	0				31048.0				0.0	F4	D			F3	25-JUL-2024		Class A Common Stock		31048.0				236987.0				D			
