ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001127602-24-013081	1919316	Performance Share Unit			F1				F6		F6	Common Stock		9910.0				9910.0				D			
0001127602-24-013080	1787031	Performance Share Unit			F2				F3		F3	Common Stock		9776.0				9776.0				D			
0001127602-24-013080	1787034	Restricted Stock Unit			F5				F9		F9	Common Stock		20412.0				20412.0				D			
0001127602-24-013080	1787033	Restricted Stock Unit			F5				F6		F6	Common Stock		21182.0				21182.0				D			
0001127602-24-013080	1787032	Performance Share Unit			F2				F4		F4	Common Stock		5424.0				5424.0				D			
0001127602-24-013079	1980993	Restricted Stock Unit			F1				F2		F2	Common Stock		13134.0				13134.0				D			
0001127602-24-013079	1980994	Restricted Stock Unit			F1				F3		F3	Common Stock		1791.0				1791.0				D			
0001127602-24-013079	1980998	Restricted Stock Unit			F1				F8		F8	Common Stock		17025.0				17025.0				D			
0001127602-24-013079	1980996	Performance Share Unit			F4				F6		F6	Common Stock		4381.0				4381.0				D			
0001127602-24-013079	1980997	Restricted Stock Unit			F1				F7		F7	Common Stock		16415.0				16415.0				D			
0001127602-24-013079	1980995	Performance Share Unit			F4				F5		F5	Common Stock		7896.0				7896.0				D			
0001127602-24-013078	1806725	Restricted Stock Unit			F1				F8		F8	Common Stock		19054.0				19054.0				D			
0001127602-24-013078	1806724	Restricted Stock Unit			F1				F7		F7	Common Stock		16216.0				16216.0				D			
0001127602-24-013078	1806723	Performance Share Unit			F4				F6		F6	Common Stock		4328.0				4328.0				D			
0001127602-24-013078	1806722	Performance Share Unit			F4				F5		F5	Common Stock		7802.0				7802.0				D			
0001127602-24-013078	1806721	Restricted Stock Unit			F1				F3		F3	Common Stock		1754.0				1754.0				D			
0001127602-24-013078	1806720	Restricted Stock Unit			F1				F2		F2	Common Stock		12858.0				12858.0				D			
0001127602-24-013078	1806726	Restricted Stock Unit			F1				F9		F9	Common Stock		16817.0				16817.0				D			
0001127602-24-013077	1709301	Restricted Stock Unit			F2				F9		F9	Common Stock		16070.0				16070.0				D			
0001127602-24-013077	1709300	Restricted Stock Unit			F2				F8		F8	Common Stock		13700.0				13700.0				D			
0001127602-24-013077	1709299	Performance Share Unit			F5				F7		F7	Common Stock		3664.0				3664.0				D			
0001127602-24-013077	1709298	Performance Share Unit			F5				F6		F6	Common Stock		6602.0				6602.0				D			
0001127602-24-013077	1709297	Restricted Stock Unit			F2				F4		F4	Common Stock		1441.0				1441.0				D			
0001127602-24-013077	1709296	Restricted Stock Unit			F2				F3		F3	Common Stock		9902.0				9902.0				D			
0001127602-24-013077	1709302	Restricted Stock Unit			F2				F10		F10	Common Stock		14203.0				14203.0				D			
0001127602-24-013076	1974600	Restricted Stock Unit			F1				F7		F7	Common Stock		13201.0				13201.0				D			
0001127602-24-013076	1974601	Restricted Stock Unit			F1				F8		F8	Common Stock		14692.0				14692.0				D			
0001127602-24-013076	1974602	Restricted Stock Unit			F1				F9		F9	Common Stock		13734.0				13734.0				D			
0001127602-24-013076	1974596	Restricted Stock Unit			F1				F2		F2	Common Stock		8438.0				8438.0				D			
0001127602-24-013076	1974597	Restricted Stock Unit			F1				F3		F3	Common Stock		1315.0				1315.0				D			
0001127602-24-013076	1974598	Performance Share Unit			F4				F5		F5	Common Stock		6238.0				6238.0				D			
0001127602-24-013076	1974599	Performance Share Unit			F4				F6		F6	Common Stock		3461.0				3461.0				D			
0001127602-24-013075	1766907	Restricted Stock Unit			F1				F2		F2	Common Stock		9902.0				9902.0				D			
0001127602-24-013075	1766912	Restricted Stock Unit			F1				F8		F8	Common Stock		14112.0				14112.0				D			
0001127602-24-013075	1766911	Restricted Stock Unit			F1				F7		F7	Common Stock		13618.0				13618.0				D			
0001127602-24-013075	1766910	Performance Share Unit			F4				F6		F6	Common Stock		3651.0				3651.0				D			
0001127602-24-013075	1766909	Performance Share Unit			F4				F5		F5	Common Stock		6580.0				6580.0				D			
0001127602-24-013075	1766908	Restricted Stock Unit			F1				F3		F3	Common Stock		721.0				721.0				D			
0001127602-24-013074	1811399	Restricted Stock Unit			F2				F4		F4	Common Stock		1081.0				1081.0				D			
0001127602-24-013074	1811398	Restricted Stock Unit			F2				F3		F3	Common Stock		10562.0				10562.0				D			
0001127602-24-013074	1811405	Restricted Stock Unit			F2				F10		F10	Common Stock		15355.0				15355.0				D			
0001127602-24-013074	1811404	Restricted Stock Unit			F2				F8		F8	Common Stock		7552.0				7552.0				D			
0001127602-24-013074	1811403	Restricted Stock Unit			F2				F9		F9	Common Stock		17447.0				17447.0				D			
0001127602-24-013074	1811402	Restricted Stock Unit			F2				F8		F8	Common Stock		6367.0				6367.0				D			
0001127602-24-013074	1811400	Performance Share Unit			F5				F6		F6	Common Stock		6575.0				6575.0				D			
0001127602-24-013074	1811401	Performance Share Unit			F5				F7		F7	Common Stock		3964.0				3964.0				D			
0001857816-24-000093	1714869	Class B Ordinary Shares, par value $0.05 per share			F9				F9		F9	Class A Ordinary Shares, par value $0.05 per share		8076732.0				8076732.0				I		By Shan Lao Hu Tong LLC, Ji Xiang Hu Tong Holdings Limited and TALENT BOOM GROUP LIMITED	F5, F10, F3
0001628280-24-016479	1723907	Performance Share Units			F3				F3		F3	Common Stock		0.0				5233.0	F3			D			
0001104659-24-047936	1952872	Warrants to Purchase Common Stock		11.5				09-FEB-2024		09-FEB-2029		Common Stock		4922500.0	F3							D	F1, F2		
0001493152-24-014905	1844574	Share Options (right to buy)		2.0					F2	16-MAR-2029		Ordinary Shares		90000.0				90000.0				D			
0001493152-24-014905	1844573	Share Options (right to buy)		6.0					F2	02-MAR-2031		Ordinary Shares		75000.0				75000.0				D			
0001493152-24-014904	1943136	Warrants to Purchase Ordinary Shares		7.5					F4	26-MAR-2029		Ordinary Shares		98768.0				98768.0				I			
0001493152-24-014904	1943135	Warrants to Purchase Ordinary Shares		7.5					F4	26-MAR-2029		Ordinary Shares		105000.0				105000.0				I			
0001493152-24-014904	1943134	Share Options (right to buy)		6.0					F3	23-JAN-2025		Ordinary Shares		120000.0				120000.0				D			
0001493152-24-014904	1943133	Share Options (right to buy)		6.0					F3	16-JAN-2026		Ordinary Shares		25000.0				25000.0				D			
0001493152-24-014904	1943132	Share Options (right to buy)		6.06					F3	20-JAN-2027		Ordinary Shares		25000.0				25000.0				D			
0001493152-24-014905	1844575	Share Options (right to buy)		6.06					F2	20-JAN-2027		Ordinary Shares		10000.0				10000.0				D			
0001493152-24-014905	1844576	Share Options (right to buy)		6.0					F2	16-JAN-2026		Ordinary Shares		10000.0				10000.0				D			
0001493152-24-014905	1844578	Warrants to Purchase Ordinary Shares		7.5					F3	26-MAR-2029		Ordinary Shares		7500.0				7500.0				D			
0001493152-24-014905	1844577	Share Options (right to buy)		6.0					F2	23-JAN-2025		Ordinary Shares		60000.0				60000.0				D			
0001493152-24-014904	1943131	Share Options (right to buy)		2.0					F3	16-MAR-2029		Ordinary Shares		200000.0				200000.0				D		See Footnote	F2
0001493152-24-014904	1943130	Share Options (right to buy)		6.0					F3	02-MAR-2031		Ordinary Shares		175000.0				175000.0				D		See Footnote	F2
0001327811-24-000069	1931596	Class B Common Stock			F8, F9				F8, F9		F8, F9	Class A Common Stock		43687211.0				43687211.0				D	F7		
0000082811-24-000077	1826757	Stock Appreciation Rights		151.27				23-FEB-2023	F3	23-FEB-2032		Common Stock		4442.0				4442.0				D			
0000082811-24-000077	1826758	Stock Appreciation Rights		154.2				23-FEB-2024	F3	23-FEB-2033		Common Stock		5016.0				5016.0				D			
0000082811-24-000077	1826756	Stock Appreciation Rights		78.05				08-MAY-2021	F2	08-MAY-2029		Common Stock		2054.0				2054.0				D			
0000082811-24-000076	1917648	Stock Appreciation Rights		77.18				02-MAR-2021	F2	02-MAR-2030		Common Stock		5045.0				5045.0				D			
0000082811-24-000076	1917649	Stock Appreciation Rights		133.77				23-FEB-2022	F2	23-FEB-2031		Common Stock		2975.0				2975.0				D			
0000082811-24-000076	1917650	Stock Appreciation Rights		151.27				23-FEB-2023	F2	23-FEB-2032		Common Stock		3554.0				3554.0				D			
0000082811-24-000076	1917651	Stock Appreciation Rights		154.2				23-FEB-2024	F2	23-FEB-2033		Common Stock		3690.0				3690.0				D			
0000082811-24-000076	1917652	Stock Appreciation Rights		168.47				23-FEB-2025	F2	23-FEB-2034		Common Stock		3083.0				3083.0				D			
0000082811-24-000075	1723679	Stock Appreciation Rights		168.47				23-FEB-2025	F2	23-FEB-2034		Common Stock		1193.0				1193.0				D			
0000082811-24-000075	1723678	Stock Appreciation Rights		154.2				23-FEB-2024	F2	23-FEB-2033		Common Stock		1015.0				1015.0				D			
0000082811-24-000074	1713846	Stock Appreciation Rights		76.99				10-MAY-2019	F2	10-MAY-2027		Common Stock		3376.0				3376.0				D			
0000082811-24-000074	1713847	Stock Appreciation Rights		74.04				09-MAY-2020	F3	09-MAY-2028		Common Stock		3408.0				3408.0				D			
0000082811-24-000074	1713848	Stock Appreciation Rights		78.05				08-MAY-2021	F3	08-MAY-2029		Common Stock		3776.0				3776.0				D			
0000082811-24-000074	1713849	Stock Appreciation Rights		84.39				18-FEB-2021	F4	18-FEB-2030		Common Stock		6170.0				6170.0				D			
0000082811-24-000074	1713852	Stock Appreciation Rights		154.2				23-FEB-2024	F4	23-FEB-2033		Common Stock		5304.0				5304.0				D			
0000082811-24-000074	1713853	Stock Appreciation Rights		168.47				23-FEB-2025	F4	23-FEB-2034		Common Stock		5171.0				5171.0				D			
0000082811-24-000074	1713850	Stock Appreciation Rights		133.77				23-FEB-2022	F4	23-FEB-2031		Common Stock		4725.0				4725.0				D			
0000082811-24-000074	1713851	Stock Appreciation Rights		151.27				23-FEB-2023	F4	23-FEB-2032		Common Stock		4738.0				4738.0				D			
0000082811-24-000073	1921348	Stock Appreciation Rights		154.2				23-FEB-2024	F3	23-FEB-2033		Common Stock		30327.0				30327.0				D			
0000082811-24-000073	1921345	Stock Appreciation Rights		84.39				18-FEB-2021	F3	18-FEB-2030		Common Stock		47511.0				47511.0				D			
0000082811-24-000073	1921344	Stock Appreciation Rights		78.05				08-MAY-2021	F2	08-MAY-2029		Common Stock		55581.0				55581.0				D			
0000082811-24-000073	1921349	Stock Appreciation Rights		168.47				23-FEB-2025	F3	23-FEB-2034		Common Stock		28560.0				28560.0				D			
0000082811-24-000073	1921346	Stock Appreciation Rights		133.77				23-FEB-2022	F3	23-FEB-2031		Common Stock		33374.0				33374.0				D			
0000082811-24-000073	1921347	Stock Appreciation Rights		151.27				23-FEB-2023	F3	23-FEB-2032		Common Stock		32723.0				32723.0				D			
0000082811-24-000072	1859130	Stock Appreciation Rights		168.47				23-FEB-2025	F2	23-FEB-2034		Common Stock		5967.0				5967.0				D			
0000082811-24-000072	1859129	Stock Appreciation Rights		154.2				23-FEB-2024	F2	23-FEB-2033		Common Stock		6227.0				6227.0				D			
0000082811-24-000072	1859128	Stock Appreciation Rights		151.27				23-FEB-2023	F2	23-FEB-2032		Common Stock		7996.0				7996.0				D			
0000082811-24-000072	1859132	Stock Options		98.16					F3		F3	Common Stock		20153.0				20153.0				D			
0000082811-24-000072	1859131	Stock Options		62.92					F3		F3	Common Stock		3070.0				3070.0				D			
0000082811-24-000071	1797327	Stock Appreciation Rights		54.79				11-MAY-2018	F2	11-MAY-2026		Common Stock		3317.0				3317.0				D			
0000082811-24-000071	1797326	Stock Appreciation Rights		74.56				12-MAY-2017	F2	12-MAY-2025		Common Stock		2148.0				2148.0				D			
0000082811-24-000071	1797334	Stock Appreciation Rights		154.2				23-FEB-2024	F4	23-FEB-2033		Common Stock		9456.0				9456.0				D			
0000082811-24-000071	1797333	Stock Appreciation Rights		151.27				23-FEB-2023	F4	23-FEB-2032		Common Stock		8292.0				8292.0				D			
0000082811-24-000071	1797328	Stock Appreciation Rights		76.99				10-MAY-2019	F2	10-MAY-2027		Common Stock		2164.0				2164.0				D			
0000082811-24-000071	1797329	Stock Appreciation Rights		74.04				09-MAY-2020	F3	09-MAY-2028		Common Stock		7730.0				7730.0				D			
0000082811-24-000071	1797332	Stock Appreciation Rights		133.77				23-FEB-2022	F4	23-FEB-2031		Common Stock		9276.0				9276.0				D			
0000082811-24-000071	1797331	Stock Appreciation Rights		84.39				18-FEB-2021	F4	18-FEB-2030		Common Stock		12340.0				12340.0				D			
0000082811-24-000071	1797335	Stock Appreciation Rights		168.47				23-FEB-2025	F4	23-FEB-2034		Common Stock		7657.0				7657.0				D			
0000082811-24-000071	1797330	Stock Appreciation Rights		78.05				08-MAY-2021	F3	08-MAY-2029		Common Stock		15382.0				15382.0				D			
0000082811-24-000070	1822309	Stock Appreciation Rights		154.2				23-FEB-2024	F2	23-FEB-2033		Common Stock		969.0				969.0				D			
0000082811-24-000070	1822310	Stock Appreciation Rights		168.47				23-FEB-2025	F2	23-FEB-2034		Common Stock		2983.0				2983.0				D			
0000082811-24-000069	1885186	Stock Appreciation Rights		168.47				23-FEB-2025	F2	23-FEB-2034		Common Stock		1392.0				1392.0				D			
0001104659-24-047798	1877291	Common Units	F10	0.0	F10				F10		F10	Common Units	F10	109.24				109.24				I		By Ashford Financial Corporation	
0001104659-24-047798	1877294	Stock Units under Deferred Compensation Plan	F11		F11				F11		F11	Common Stock		195579.0				195579.0	F11			I			
0001104659-24-047798	1877293	Common Units	F10	0.0	F10				F10		F10	Common Units	F10	93.18	F10			93.18	F10			I			
0001104659-24-047798	1877290	Common Units	F10	0.0	F10				F10		F10	Common Units	F10	35.91				35.91				I		By Reserve, LP III	
0001104659-24-047798	1877289	Common Units	F10	0.0	F10				F10		F10	Common Units	F10	501.6				501.6				I		By Reserve, LP IV	
0001104659-24-047798	1877288	Common Units	F10	0.0	F10				F10		F10	Common Units	F10	143.04				143.04				I		By MJB Investments LP	
0001104659-24-047798	1877287	Series D Convertible Preferred Stock	F9	0.21	F9				F9		F9	Common Stock		34313.0	F9			152000.0				D		By Dartmore LP	
0001104659-24-047798	1877286	Series D Convertible Preferred Stock	F8, F7	0.21	F8, F7				F8, F7		F8, F7	Common Stock		18059.0	F8, F7			80000.0				I		By MJB Operating, LP	
0001104659-24-047798	1877285	Series D Convertible Preferred Stock	F6	0.21	F6				F6		F6	Common Stock		2042347.0	F6			9047300.0				I		By Trust	
0001104659-24-047798	1877292	Common Units	F10	0.0	F10				F10		F10	Common Units	F10	78.67				78.67				I		Bennett Family Trust	
0001104659-24-047798	1877274	Special Limited Partnership Units (2024)	F2	0.0					F3		F4	Common Stock		37640.0				37640.0				I		Texas Yarrow LLC - 2024 PS	
0001104659-24-047798	1877275	Special Limited Partnership Units (2023)	F2	0.0					F3		F4	Common Stock		41174.0				41174.0				I		Texas Yarrow LLC - 2023 PS	
0001104659-24-047798	1877276	Class 2 LTIP Units		45.59				31-MAR-2019		31-MAR-2026		Common Stock		100000.0				100000.0				I		Texas Yarrow LLC - 2021 PS	
0001104659-24-047798	1877277	Class 2 LTIP Units		57.71				03-OCT-2020		03-OCT-2027		Common Stock		50000.0				50000.0				I		Texas Yarrow LLC - 2021 PS	
0001104659-24-047798	1877278	Class 2 LTIP Units		57.34				18-APR-2020		18-APR-2027		Common Stock		50000.0				50000.0				I		Texas Yarrow LLC - 2021 PS	
0001104659-24-047798	1877279	Class 2 LTIP Units		45.0				15-MAR-2025		15-MAR-2032		Common Stock		48170.0	F5			48170.0				I		Texas Yarrow LLC - 2022 PS	
0001104659-24-047798	1877280	Class 2 LTIP Units		61.12				27-FEB-2022		27-FEB-2029		Common Stock		90000.0				90000.0				I		Texas Yarrow LLC - 2022 PS	
0001104659-24-047798	1877281	Class 2 LTIP Units		85.97				11-DEC-2017		11-DEC-2025		Common Stock		60000.0				60000.0				I		Texas Yarrow LLC - 2022 PS	
0001104659-24-047798	1877282	Special Limited Partnership Units (2022)	F2	0.0					F3		F4	Common Stock		38853.0				38853.0				I		Texas Yarrow LLC - 2022 PS	
0001104659-24-047798	1877283	Stock Options (right to purchase)		94.96				14-MAR-2021		14-MAR-2028		Common Stock		77206.0				77206.0				D		By MJB Operating, LP	
0001104659-24-047798	1877284	Stock Options (right to purchase)		85.97				11-DEC-2017		11-DEC-2025		Common Stock		35000.0				35000.0				I		By MJB Investments LP	
0001127602-24-012995	1972462	Restricted Stock Units			F4				F4		F4	Common Stock		89688.0				89688.0				D			
0001127602-24-012995	1972461	Performance Stock Unit			F3				F3		F3	Common Stock		181431.0				181431.0				D			
0000950170-24-044796	1806322	Class B Common Stock			F20				F20		F20	Class A Common Stock		1961668.0				1961668.0				I		Shares owned by LLC	F21
0001628280-24-016400	1799259	Stock Option (Right to Buy)		11.17					F2	28-APR-2031		Class A Common Stock		9000.0								D			
0001628280-24-016400	1799262	Stock Option (Right to Buy)		5.91					F5	16-MAR-2033		Class A Common Stock		42135.0								D			
0001628280-24-016400	1799261	Stock Option (Right to Buy)		16.54					F4	11-MAR-2032		Class A Common Stock		8881.0								D			
0001628280-24-016400	1799260	Stock Option (Right to Buy)		22.0					F3	26-MAY-2031		Class A Common Stock		4999.0								D			
0001213900-24-033416	1842952	Restricted Stock Unit		0.0	F1				F1		F1	Common Stock		150000.0								D			
0001213900-24-033416	1842953	Performance-Based Restricted Stock Unit		0.0	F2				F2		F2	Common Stock		150000.0								D			
0000752642-24-000047	1811260	UMH Properties,Inc.		15.8				10-JAN-2025		10-JAN-2034		UMH Properties,Inc.		11000.0				11000.0				D			
0000752642-24-000047	1811261	UMH Properties,Inc.		14.36				21-MAR-2024		21-MAR-2033		UMH Properties,Inc.		10000.0				10000.0				D			
0000752642-24-000046	1849622	UMH Properties, Inc.		15.8				10-JAN-2025		10-JAN-2034		UMH Properties, Inc.		11000.0				11000.0				D			
0000752642-24-000046	1849623	UMH Properties, Inc.		14.36				21-MAR-2024		21-MAR-2033		UMH Properties, Inc.		10000.0				10000.0				D			
0001477932-24-002141	1739279	Series B Convertible Preferred Stock		0.08					F3		F4	Common Stock		155480000.0	F5, F2							D	F2		
0001079973-24-000553	1915546	Stock Option		0.03					F4	06-DEC-2028		Common Stock		27600000.0				27600000.0				D			
0001079973-24-000553	1915549	Warrant		0.05				18-MAR-2022		15-MAR-2024		Common Stock		1000000.0				1000000.0				D			
0001079973-24-000553	1915548	Warrant		0.05				30-MAR-2022		15-MAR-2024		Common Stock		600000.0				600000.0				D			
0001079973-24-000553	1915547	Stock Option		0.03					F4	06-DEC-2028		Common Stock		4750000.0				4750000.0				D			
0000950170-24-044552	1940601	Class A Units			F10				F10		F10	Class A Common Stock		14940000.0				14940000.0				I		ECG II SPE, LLC	
0000950170-24-044552	1940600	Class A Units			F9				F9		F9	Class A Common Stock		14792526.0				14792526.0				I		Ernest C. Garcia III Multi-Generational Trust III	
0000950170-24-044552	1940599	Class A Units			F8				F8		F8	Class A Common Stock		51802896.0				51802896.0				D		Ernest Irrevocable 2004 Trust III	
0000950170-24-044552	1940602	Class A Units			F11				F11		F11	Class A Common Stock		10000000.0				10000000.0				I			
0000919574-24-002558	1781486	Warrant to Purchase Common Stock		30.6					F5	19-APR-2027		Common Stock		150093.0				150093.0				I			
0000919574-24-002558	1781485	Warrant to Purchase Common Stock		30.6					F5	19-APR-2027		Common Stock		150093.0				150093.0				D	F1	Footnote	F1
0001415889-24-010835	1713540	Restricted Stock Units			F1				F6		F6	Common Stock		1126.88				1126.88				D			
0001415889-24-010835	1713544	Nonqualified Stock Option (right to buy)		47.45				06-DEC-2018	F9	06-DEC-2028		Common Stock		2845.0				2845.0				D			
0001415889-24-010835	1713543	Nonqualified Stock Option (right to buy)		44.87				18-DEC-2017	F9	18-DEC-2027		Common Stock		2377.0				2377.0				D			
0001415889-24-010835	1713542	Restricted Stock Units			F1				F8		F8	Common Stock		750.9				750.9				D			
0001415889-24-010835	1713541	Restricted Stock Units			F1				F7		F7	Common Stock		417.63				417.63				D			
0001415889-24-010835	1713539	Restricted Stock Units			F1				F5		F5	Common Stock		782.44				782.44				D			
0001415889-24-010835	1713538	Restricted Stock Units			F1				F4		F4	Common Stock		977.43				977.43				D			
0001415889-24-010835	1713537	Restricted Stock Units			F1				F3		F3	Common Stock		542.55				542.55				D			
0001415889-24-010834	1755271	Restricted Stock Units			F1				F7		F7	Common Stock		2273.52				2273.52				D			
0001415889-24-010834	1755272	Restricted Stock Units			F1				F8		F8	Common Stock		4092.97				4092.97				D			
0001415889-24-010834	1755270	Restricted Stock Units			F1				F6		F6	Common Stock		5548.0				5548.0				D			
0001415889-24-010834	1755269	Restricted Stock Units			F1				F5		F5	Common Stock		3852.55				3852.55				D			
0001415889-24-010834	1755268	Restricted Stock Units			F1				F4		F4	Common Stock		5328.3				5328.3				D			
0001415889-24-010834	1755267	Restricted Stock Units			F1				F3		F3	Common Stock		2960.52				2960.52				D			
0001415889-24-010834	1755274	Nonqualified Stock Option (right to buy)		47.45				06-DEC-2018	F9	06-DEC-2028		Common Stock		15173.0				15173.0				D			
0001415889-24-010834	1755273	Nonqualified Stock Option (right to buy)		44.87				18-DEC-2017	F9	18-DEC-2027		Common Stock		16304.0				16304.0				D			
0001415889-24-010832	1713403	Restricted Stock Units			F1				F8		F8	Common Stock		682.17				682.17				D			
0001415889-24-010832	1713402	Restricted Stock Units			F1				F7		F7	Common Stock		379.09				379.09				D			
0001415889-24-010832	1713401	Restricted Stock Units			F1				F6		F6	Common Stock		1301.64				1301.64				D			
0001415889-24-010832	1713398	Restricted Stock Units			F1				F3		F3	Common Stock		493.42				493.42				D			
0001415889-24-010832	1713399	Restricted Stock Units			F1				F4		F4	Common Stock		888.56				888.56				D			
0001415889-24-010832	1713400	Restricted Stock Units			F1				F5		F5	Common Stock		902.73				902.73				D			
0001415889-24-010829	1725133	Nonqualified Stock Option (right to buy)		44.87				18-DEC-2017	F9	18-DEC-2027		Common Stock		4076.0				4076.0				D			
0001415889-24-010829	1725127	Restricted Stock Units			F1				F3		F3	Common Stock		691.0				691.0				D			
0001415889-24-010829	1725134	Non-qualified stock options (right to buy)		47.45				06-DEC-2018	F9	06-DEC-2028		Common Stock		4425.0				4425.0				D			
0001415889-24-010829	1725132	Restricted Stock Units			F1				F8		F8	Common Stock		955.02				955.02				D			
0001415889-24-010829	1725129	Restricted Stock Units			F1				F5		F5	Common Stock		902.73				902.73				D			
0001415889-24-010829	1725128	Restricted Stock Units			F1				F4		F4	Common Stock		1243.98				1243.98				D			
0001415889-24-010829	1725130	Restricted Stock Units			F1				F6		F6	Common Stock		1301.64				1301.64				D			
0001415889-24-010829	1725131	Restricted Stock Units			F1				F7		F7	Common Stock		531.15				531.15				D			
0001415889-24-010818	1949401	Class B common stock		0.0					F1		F1	Class A common stock		2386.0				33487.0				I		By trust (The PericlesPod Trust)	
0001415889-24-010818	1949402	Class B common stock		0.0					F1		F1	Class A common stock		4694.0				26708.0				I		By trust (The PlutoPod Trust)	
0001415889-24-010818	1949403	Class B common stock		0.0					F1		F1	Class A common stock		10430.0				10430.0				I		By trust (The Callie Hodia Podbere Childrens Trust)	
0001415889-24-010818	1949404	Class B common stock		0.0					F1		F1	Class B common stock		10430.0				10430.0				I		By trust (The Indiana Hope Podbere Childrens Trust)	
0001415889-24-010818	1949405	Class B common stock		0.0					F1		F1	Class A common stock		4464.0				9384.0				I		By trust (The PersephonePod Trust)	
0001854939-24-000003	1873370	Performance Rights	F2		F3				F3	04-FEB-2027		Common Stock		450000.0				450000.0	F4			D			
0001225208-24-005062	1755181	Employee Stock Option (Right-to-Buy)		72.94				24-JAN-2023	F5	24-JAN-2032		Common Stock		21997.0				21997.0				D			
0001225208-24-005062	1755182	Employee Stock Option (Right-to-Buy)		77.72				26-JAN-2025	F5	26-JAN-2034		Common Stock		24774.0				24774.0				D			
0001225208-24-005062	1755184	Restricted Stock Units		0.0	F6			24-JAN-2024	F7	24-JAN-2026		Common Stock		2502.25				2502.25	F8			D			
0001225208-24-005062	1755180	Employee Stock Option (Right-to-Buy)		68.17				24-JAN-2024	F5	24-JAN-2033		Common Stock		22312.0				22312.0				D			
0001225208-24-005062	1755179	Employee Stock Option (Right-to-Buy)		53.57				25-JAN-2019	F4	25-JAN-2028		Common Stock		21834.0				21834.0				D			
0001225208-24-005062	1755185	Restricted Stock Units		0.0	F6			26-JAN-2025	F7	26-JAN-2027		Common Stock		4152.91				4152.91				D			
0001225208-24-005062	1755177	Employee Stock Option (Right-to-Buy)		50.1				26-JAN-2018	F4	26-JAN-2027		Common Stock		23696.0				23696.0				D			
0001225208-24-005062	1755176	Employee Stock Option (Right-to-Buy)		48.35				24-JAN-2021	F4	24-JAN-2030		Common Stock		48309.0				48309.0				D			
0001225208-24-005062	1755175	Employee Stock Option (Right-to-Buy)		45.05				24-JAN-2020	F4	24-JAN-2029		Common Stock		41208.0				41208.0				D			
0001225208-24-005062	1755174	Employee Stock Option (Right-to-Buy)		43.48				17-MAY-2017	F4	17-MAY-2026		Common Stock		16672.0				16672.0				D			
0001225208-24-005062	1755183	Restricted Stock Units		0.0	F6			24-JAN-2023	F7	24-JAN-2025		Common Stock		1113.86				1113.86	F8			D			
0001225208-24-005062	1755178	Employee Stock Option (Right-to-Buy)		51.89				27-JAN-2022	F4	27-JAN-2031		Common Stock		38376.0				38376.0				D			
0001225208-24-005061	1767839	Employee Stock Option (Right-to-Buy)		53.57				25-JAN-2019	F5	25-JAN-2028		Common Stock		21834.0				21834.0				D			
0001225208-24-005061	1767838	Employee Stock Option (Right-to-Buy)		51.89				27-JAN-2022	F5	27-JAN-2031		Common Stock		19520.0				19520.0				D			
0001225208-24-005061	1767837	Employee Stock Option (Right-to-Buy)		50.1				26-JAN-2018	F5	26-JAN-2027		Common Stock		23696.0				23696.0				D			
0001225208-24-005061	1767840	Employee Stock Option (Right-to-Buy)		68.17				24-JAN-2024	F6	24-JAN-2033		Common Stock		10730.0				10730.0				D			
0001225208-24-005061	1767845	Restricted Stock Units		0.0	F7			26-JAN-2025	F8	26-JAN-2027		Common Stock		1664.37				1664.37				D			
0001225208-24-005061	1767844	Restricted Stock Units		0.0	F7			24-JAN-2024	F8	24-JAN-2026		Common Stock		1204.15				1204.15	F9			D			
0001225208-24-005061	1767843	Restricted Stock Units		0.0	F7			24-JAN-2023	F8	24-JAN-2025		Common Stock		589.78				589.78	F9			D			
0001225208-24-005061	1767842	Employee Stock Option (Right-to-Buy)		77.72				26-JAN-2025	F6	26-JAN-2034		Common Stock		9928.0				9928.0				D			
0001225208-24-005061	1767841	Employee Stock Option (Right-to-Buy)		72.94				24-JAN-2023	F6	24-JAN-2032		Common Stock		11636.0				11636.0				D			
0001751788-24-000117	1920485	Phantom Stock Units			F3				F4		F4	Common Stock		9897.55				9897.55				D			
0001751788-24-000115	1829329	Phantom Stock Units			F3				F4		F4	Common Stock		3466.18				3466.18				D			
0001751788-24-000114	1823373	Phantom Stock Units			F3				F4		F4	Common Stock		13312.97				13312.97				D			
0001213900-24-033027	1881118	Common Stock Purchase Warrant		36.0				06-NOV-2020		06-NOV-2025		Common Stock		10417.0				10417.0				I		See footnotes	F1, F5
